날짜,제목,내용
2023.06.14.,LG 선발 이상영,14일 오후 서울 잠실야구장에서 열린 2023 프로야구 삼성 라이온즈와 LG 트윈스의 경기. 1회초 LG 선발 이상영이 역투하고 있다. 2023.6.14
2023.06.14.,3대2로 승리한 LG '좋다 좋아',"14일 서울 송파구 잠실야구장에서 열린 2023 KBO리그 삼성 라이온즈와 LG 트윈스의 경기, 3대2로 승리한 LG 마무리투수 백승현, 마무리투수 박동원, 김민성, 오지환, 오스틴 등 선수들이 기쁨을 나누고 있다. 2023.06.14. chocrystal@newsis.com 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다...."
2023.06.14.,"LG, 인포콤 2023서 전자칠판·LED 올인원 사이니지 선봬",LG전자가 14일(현지시각)부터 사흘간 미국 올랜도에서 열리는 상업용 디스플레이 전시회 '인포콤 2023'에 참가한다. LG전자는 차세대 디스플레이를 앞세워 공간별 맞춤형 솔루션을 선보인다. LG전자는 전시관 입구에 8K 해상도의 272인치 초대형 LG 매그니트를 설치했다. LG 매그니트는 자연의 아름다움과...
2023.06.14.,"美 디스플레이 전시회 가는 삼성·LG, 차세대 사이니지 맞대결(종합)",삼성전자와 LG전자가 14일(현지시간)부터 사흘간 미국 올랜도에서 열리는 북미 최대 디스플레이 전시회 '인포콤 2023'에 참가해 차세대 상업용... LG전자(066570)는 프리미엄 홈 시네마에 적합한 136형부터 8K 해상도 272형에 이르는 다양한 마이크로 LED 사이니지 LG 매그니트 라인업을 선보인다. 966㎡ 규모...
2023.06.14.,"LG, 삼성 꺾고 3연승…투수 7명 '벌떼 작전' 성공","▲ 박명근 2위 LG 트윈스가 7명의 투수를 투입하는 '벌떼 작전'을 펼치며 삼성 라이온즈를 꺾고 3연승을 달렸습니다. LG는 오늘(14일) 서울 잠실구장에서 열린 프로야구 2023 신한은행 SOL KBO리그 삼성과 홈 경기에서 3대 2로 이겼습니다. LG는 1위 SSG 랜더스를 0.5게임 차로 추격했고, 삼성은 키움 히어로즈에 7위..."
2023.06.14.,"'옥외 광고' 시장 공략하는 삼성·LG, '인포콤 2023'서 맞대결",삼성전자와 LG전자가 북미 최대 디스플레이 전시회 '인포콤(Infocomm) 2023'에서 차세대 디스플레이를 공개한다. 양사는 버추얼 프로덕션 전용 디스플레이 신제품을 통해 VR(가상현실) 영상 제작 시장을 공략한다는 방침이다. 삼성전자·LG전자는 14일부터 16일(이상 현지시간) 미국 올랜도에서...
2023.06.14.,"LG, 힘겨운 승리",14일 잠실야구장에서 열린 프로야구 LG와 삼성의 경기가 LG의 3대2 승리로 끝났다. 경기를 마친 LG 마무리 백승현(맨 왼쪽) 등 선수들이 기쁨을 나누고 있다. 2023.6.14
2023.06.14.,3-2 승리 거둔 LG,14일 오후 서울 잠실야구장에서 열린 2023 프로야구 삼성 라이온즈와 LG 트윈스의 경기에서 3-2로 승리한 LG 선수들이 기뻐하고 있다. 2023.6.14
2023.06.14.,"LG, 2023 휘센컵 3X3 농구축제 개최",창원 LG는 오는 7월 8일부터 9일까지 창원실내체육관 만남의 광장에서 2023 LG 휘센컵 3x3 농구 축제(이하 휘센컵)를 개최한다. LG전자 에어컨 브랜드 ‘휘센’이 후원하고 프로스펙스와 코카콜라가 협찬하는 휘센컵은 지난 2001년에 시작해 올해 제21회를 맞이한 역사와 전통을 자랑하는 대회이다. LG전자...
2023.06.15.,"LG, 삼성 잡고 14일 만에 선두 탈환…김현수 3안타쇼",LG 트윈스가 부활한 '타격 기계' 김현수의 3안타 쇼를 앞세워 삼성 라이온즈를 꺾고 단독 선두에 복귀했다. LG는 15일 서울 잠실구장에서 열린 2023 신한은행 SOL KBO리그 삼성과 홈 경기에서 6회에만 8점을 뽑아내는 타선의 집중력을 밑바탕으로 삼성에 9-3 승리를 거뒀다. 4연승을 내달린 LG는 이날 kt wiz에...
2023.06.15.,"'6회 8점' LG, 4연승·선두 탈환…KIA 3연패 탈출(종합)",김희준 김주희 기자 = 6회에만 8점을 뽑아낸 LG 트윈스가 4연승을 질주하며 선두를 탈환했다. LG는 15일 잠실구장에서 열린 2023 신한은행 쏠 KBO리그 삼성 라이온즈와 경기에서 9-3 완승을 거뒀다. 4연승을 달린 LG(37승2무23패)는 SSG 랜더스(36승1무23패)를 2위로 끌어 내리고 1위 자리를 되찾았다. 삼성...
2023.06.15.,애플 '비전 프로' 부품 공급업체에 中기업 8곳…삼성·LG도,"우리나라 삼성전자와 LG디스플레이도 포함됐다. 14일(현지시간) 중국 컨설팅 회사 웰센XR이 비전 프로의 최신 부품 명세서를 분석한 결과, 코웰... 우리나라의 삼성전자와 LG디스플레이, 일본의 소니도 공급업체에 이름을 올렸다. 리서치 기관인 카운터포인트 리서치의 이반 램 애널리스트는 ""아이폰과..."
2023.06.15.,"삼성·LG, 美 전시회서 '첨단 디스플레이' 기술력 경쟁","삼성전자와 LG전자가 북미 최대 디스플레이 전시회에 참가해 자사 기술력을 뽐낸다. 삼성전자는 버추얼 프로덕션 스튜디오 신제품, LG전자는 차세대 디스플레이를 활용한 공간별 맞춤형 솔루션에 집중한다. 15일 업계에 따르면 양사는 지난 14일(현지시각)부터 사흘 동안 미국 올랜도에서 열리는..."
