날짜,제목,내용
2023.06.02.,하늘에서도 '탄소 줄이기 경쟁'...한국 항공사 '발등의 불','발등에 불'이 떨어진 국내 항공업계 가운데 대한항공도 글로벌 에너지 기업인 셸(Shell)과 현대오일뱅크 등과의 협약을 통해 2026년부터 아시아·태평양 노선 등에서 SAF를 공급받을 계획이다. 프랑스에서는 '탄소 감축'을 이유로 단거리 국내선 항공 운항을 금지했다. 기차로 2시간30분 거리는 비행기를...
2023.06.02.,"에어뉴질랜드, 2023년 올해의 항공사 선정","에어뉴질랜드가 세계적인 항공·여행 전문 매체 ‘에어라인레이팅’이 선정하는 ‘2023 에어라인 엑설런스 어워즈’에서 카타르항공, 에티하드항공, 대한항공과 싱가포르항공을 제치고 ‘올해의 항공사’ 상을 수상했다. 2일 항공·여행업계에 따르면, 에어뉴질랜드는 올해 심사에서 경영과 전략, 고객 대응..."
2023.06.02.,추석 앞두고 한국행 항공료 ‘들썩들썩’,"대한항공의 미주 노선 공급 좌석은 2019년의 90% 수준으로 회복됐는데, 여객 수는 9% 증가했다. 린다 송 춘추여행사 대표는 “국적항공사들의 항공기 좌석 회복 속도에 한계가 있는 것은 분명하다”며 “전통적으로 가을 시즌에 한국행 여행 수요가 몰리는 탓에 항공권 가격이 비싸질 수밖에 없다”고 했다...."
2023.06.02.,아시아나 비상구 좌석 판매 중단에 항공사들…“미봉책” 한 목소리,"반면 대한항공 관계자는 “비상구 판매 중단 이슈에 관련해 결정된 바가 없다”고 선을 그었다. 제주항공, 이스타항공, 티웨이항공도 “결정된 바가 없다”고 입을 모았다. 해당 항공사들은 사고 이후 내부 검토를 거쳤지만 정책 변경에는 신중한 입장을 보였다. 익명을 요청한 항공업계 관계자는 “이번..."
2023.06.03.,‘치마 구두 일색’ 女승무원 옷차림…항공기 문열림 사고로 바뀔까,대한항공의 경우 일찌감치 바지 유니폼을 도입한 항공사 중 하나다. 대한항공은 지난 2005년 새 유니폼으로 바뀌면서 바지 근무복도 함께 도입했다. 대한항공 관계자는 “기본 지급품으로 치마와 바지를 동시에 제공하고 있다”며 “전적으로 승무원 개인 자유에 따라 선택할 수 있도록 하고 있다”고 설명했다....
2023.06.03.,한진칼 주가 3년 만에 최대폭 상승···증권가는 대한항공·아시아나 합병 무...,"시장에서는 투자자들이 한진칼 자회사인 대한항공과 아시아나 간 인수합병(M&A) 무산 가능성에 베팅한 것으로 보고 있다. 한국거래소에 따르면 한진칼은 지난 5월 30일과 31일, 2거래일간 20%가량 올랐다. 6월 1일 5% 하락했지만 5월 30일에는 11% 올랐다. 이는 2020년 5월 26일(14.2%) 이후 3년 만의 최대 상승폭이다...."
2023.06.03.,항공기 비상구의 딜레마 [특별기고],진성현 교수 -(전)대한항공 객실 안전팀장 -(전)대한항공 수석 사무장 -(전)가톨릭관동대학교 학생처장 -(전)가톨릭관동대학교 항공대학 초대학장 -(현)항공운항서비스학과 학과장 -(현)한국항공보안학회 학술이사 -(현)한국교통안전공단 항공안전 분석위원 -(현)한국교통안전공단 항공안전 분석위원 -(현)...
2023.06.03.,'제2의 현정화'로 도약하는 '삐약이' 신유빈,"여자단식 세계랭킹 20위, 여자복식 5위 신유빈(19·대한항공)이 그 주인공이다. ""한국 탁구의 모든 희망이 유빈이 게임에서 나와"" 탁구인들은 1993년 스웨덴 예테보리 세계탁구선수권대회 때 만리장성 중국을 넘고 여자단식 금메달 쾌거를 이룬 현정화(현 한국마사회 여자팀 감독)를 떠올리며, 신유빈이 그의 뒤를..."
2023.06.03.,"휴니드, 무인기 시장 진출 컨소시엄 구성...군 무인기 시장 4강전 전망","현재 우리 군용 무인기는 공기업인 한국항공우주산업(KAI),대한항공, 유콘시스템이 생산하고 있는데 휴니드의 진출 선언으로 '4강전'이 벌어질 전망이다. 휴니드는 2일 군 무인기 시장 진출을 목적으로 산학컨소시엄 구성을 위한 양해각서(MOU)를 체결했다고 밝혔다. 휴니드는 세계 최대 항공기 제조기업이자..."
2023.06.03.,ANC지상직학원 창립 34주년 기념 수강료 34%할인 이벤트,"대한항공, 아시아나항공 등 국내항공사 일반직 공채의 경우 4년제 이상의 학사가 요구되며, 공항서비스 인턴은 2년제 학사로 취업이 가능하다. 토익점수는 분야별로 500~750점 가량을 요구하고 있다. 이외에도 항공예약발권(CRS자격증), 탑승수속(DCS자격증) 소지자를 우대한다. 일본의 경우 하네다, 나리타..."
2023.06.03.,스포츠 전문기자 6인이 선정한 '돌아이' 감독들,"V-리그 남자부, 인천 대한항공 점보스(이하 대한항공)가 파격적인 감독 인사를 단행한 것. 주인공은 핀란드 출신의 토미 틸리카이넨 감독으로, 화제가 된 건 그의 나이였다. 무려 1987년생으로 당시 한국 나이는 서른다섯이었다. V-리그 역대 최연소 감독이 된 그보다 웬만한 베테랑 선수들이 나이가 많을..."
2023.06.03.,"""단골에게 더 준다"" 대형마트 멤버십 '경쟁'","이미 대한항공, KT과 파트너십을 구축한 데 이어 CJ CGV와 각 사 VIP 혜택을 교환하는 업무 협약을 체결하기도 했다. 향후 신세계 유니버스 회원들에게 통신요금 감면, 항공사 마일리지, 영화관할인과 같은 혜택이 돌아갈 것으로 예상된다. 대형마트들이 경쟁적으로 더 '센' 멤버십을 내놓는 이유는 소비 진작..."
2023.06.03.,이번주 코스피 주가상승률 1위는 ‘이수화학’…코스닥은 ‘수성샐바시온’,"이어 한진칼우(23.30%)는 한진칼이 대한항공과 아시아나항공의 인수·합병(M&A) 무산 가능성에 급등세를 이어갔고, 덕양산업(20.88%)은 현대모비스가 배터리 벨류체인에 대한 국산화 노력으로 인해 부품업체가 수혜를 입을 것이란 전망이 투자심리 유입으로 이어졌다. 코스닥 시장에서는 수성샐바시온이 50.12..."
2023.06.04.,"조원태 회장, 글로벌 항공업계가 인정한 '올해의 인물'",대한항공은 조원태 한진그룹 회장이 지난 2일(현지시간) 오후 튀르키예 이스탄불 그랜드 제바히르 호텔에서 열린 에어 트랜스포트 월드(ATW) 시상식에서 '2023년 올해의 항공업계 리더십' 상을 수상했다고 4일 밝혔다. 세계적 항공 전문매체인 ATW는 지난 1974년부터 49년 동안 소속 편집장들과 애널리스트들로...
2023.06.04.,"“대한항공 글로벌 핵심으로 이끌어”… 조원태 회장, ‘올해의 리더십상‘ 수...",대한항공은 조원태 한진그룹 회장이 ‘2023년 올해의 항공업계 리더십(Excellence in Leadership)’ 상을 수상했다고 4일 밝혔다. 조원태 회장은 지난 2일 튀르키예 이스탄불 그랜드제바히르호텔(Grand Cevahir Hotel)에서 열린 시상식에 참석했다. 시상은 세계적인 항공 전문매체 에어트랜스포트월드(ATW...
2023.06.04.,5년간 기내 불법행위 300건 육박…국토부·항공사 대책마련 골몰,"2017년 6월부터 시행된 대한항공의 '노플라이'도 유사하다. 승객이 신체 접촉을 수반한 폭력 행위, 성추행 등 성적 수치심 및 혐오감을 야기하는 행위, 지속적인 업무방해 등 형사처벌 대상 행위의 전력이 있을 경우 탑승을 거부하는 제도다. 대한항공은 ""비상문을 열려고 하거나 실제로 연 경우 노플라이..."
2023.06.04.,"항공업계, '업사이클링' 릴레이…폐자재·유니폼 활용 눈길",대한항공과 아시아나항공 등 대형항공사(FSC)도 예외는 아니다. 대한항공은 지난달 은퇴 항공기 자재를 활용한 네임택과 골프 볼마커를 출시하는 등 친환경 마케팅에 적극적으로 나서고 있다. 2021년 보잉777 항공기 자재를 활용한 네임택 제작을 시작으로 은퇴 항공기를 활용한 친환경 업사이클링 상품을 이미...
2023.06.04.,"시몬스 침대, '웨딩 프로모션' 실시...항공 마일리지 적립 혜택도",특히 이번 웨딩 프로모션에는 대한항공·아시아나항공 마일리지 적립과 네이버페이 결제 시 포인트 적립 등 시몬스의 다채로운 혜택을 동시에 적용할 수 있어 일석삼조 이상의 효과를 볼 수 있다. 먼저 전국 시몬스 공식 매장에서 만나볼 수 있는 이번 웨딩 프로모션은 ▲특정 매트리스 최대 25% 이상 할인...
2023.06.04.,'탄소중립' 잡아라!…'친환경 활동'에 부산한 항공업계,"대한항공·제주항공, 나무심기 및 해양정화활동 진에어·에어부산, 업사이클링 제품 제작해 선봬 항공업계가 봉사활동과 업사이클링 등 친환경 제품 제작 등에 적극 나서며 ESG(환경·사회·지배구조)경영 실천에 앞장서고 있다. 4일 관련 업계에 따르면 제주항공은 환경의 날(6월 5일)을 앞두고 지난달 31일 제주..."
2023.06.04.,수상 소감 밝히는 조원태 한진그룹 회장,= 대한항공은 조원태 한진그룹 회장이 2일(현지시간) 튀르키예 이스탄불 그랜드 제바히르 호텔에서 열린 에어 트랜스포트 월드(Air Transport World·ATW) 시상식에서 ‘2023년 올해의 항공업계 리더십' 상을 수상했다고 4일 밝혔다. 사진은 조원태 한진그룹 회장이 수상 소감을 밝히는 모습....
2023.06.04.,"에어부산, “통합이냐? 분리 매각이냐?”","[리포트] 대한항공과 아시아나 항공이 계획대로 통합되면, 대한항공 계열 저비용 항공사인 진에어와 아시아나 계열 에어부산과 에어서울도 자연스럽게 통합됩니다. 항공기 21대를 가진 에어부산보다 3배 규모의 항공기를 가진 통합 저비용 항공사, 즉, 통합 LCC가 탄생합니다. 부산시는 이 통합LCC의 본사를..."
2023.06.04.,관광객이 쓴 돈 300%↑…5월 연휴 해외 관광객 몰린 '이곳'은,"현대카드의 대한항공카드 030은 국내외 가맹점에서 이용한 모든 물품·서비스 이용대금에 대해 1000원당 1마일리지를 적립해 준다. 해외가맹점·국내면세점의 경우 1000원당 1마일리지를 추가 적립, 총 2마일을 적립 가능하다. 추가적립한도는 월 200만원까지다. 대한항공직판·기내면세점에서도 1000원당 총..."
2023.06.04.,소감 밝히는 조원태 한진그룹 회장,조원태 한진그룹 회장이 2일(현지시간) 튀르키예 이스탄불에서 열린 에어 트랜스포트 월드(ATW) 시상식에서 '2023년 올해의 항공업계 리더십(Excellence in Leadership)' 상을 수상 후 소감을 밝히고 있다. 2023.6.4 [대한항공 제공. 재판매 및 DB 금지]
2023.06.05.,코로나19 끝나 여행 수요 급증하는데 대한항공 안전성 B등급 추락,"아시아나 ‘문 열림 사고’에 국민 불안 가중… 1997년 ‘괌 추락 사고’ 기억 재소환 ‘B, A, A, A, B.’ 2018~2022년 5년간 대한항공이 국토교통부(국토부) ‘항공교통서비스 평가’ 안전성 부문에서 받은 등급이다(표 참조). 국토부가 이 평가를 매년 실시하기 시작한 2018년 대한항공은 안전성 B등급을 받았지만..."
