날짜,제목,내용
2023.07.14.,"[뉴투분석] SK텔레콤·KT·LG유플러스, 2040년 '730조원 UAM시장' 공략 가속페...",잡아라' SK텔레콤(이하 SKT)·KT·LG유플러스 등 국내 이동통신 3사가 미래 교통수단으로 주목받는 UAM 시장을 공략하기 위한 경쟁에 나섰다. 14일 관련업계에 따르면 이들 이통 3사는 UAM이 교통 혼잡과 탄소문제를 해결할 수 있는 차세대 통신 서비스 시장으로 주목받아 앞다퉈 뛰어들고 있다....
2023.07.14.,1조3000억 달러 시장에 도전한다…메타버스에 진심인 통신사들,"SK텔레콤, KT, LG유플러스 등 통신 3사는 오래전부터 통신 이외의 먹거리 찾기에 많은 공을 들여왔다. 전통적 내수산업인 통신 사업만으로는 확장에 한계가 있기 때문이다. 이런 상황에서 통신사들은 글로벌 시장 진출을 위해 ‘메타버스’ 플랫폼에 눈독을 들이고 있다. LG유플러스는 최근 어린이 특화..."
2023.07.14.,[CEO풍향계] '떠나는 배달 신화' 김봉진…'유튜브 출연' 유영상,"이번 주에는 김봉진 우아한형제들 이사회 의장과 유영상 SK텔레콤 대표 이야기를 김종력, 이은정 기자가 전해드립니다. [기자] 우리나라 배달앱 시장을 키운 김봉진 우아한형제들 이사회 의장. 회사를 떠나기로 했습니다. 김 의장은 최근 전 직원에게 '고맙고 고맙습니다'라는 제목의 이메일을 보냈습니다...."
2023.07.14.,[Who Is ?] 장동현 SK 대표이사 부회장,"SK를 거쳐 SK텔레콤에서 재무담당 임원과 경영기획실장, 전략기획실장, 마케팅부문장을 지냈다. SK플래닛에서 최고운영책임자(COO)를 맡아 이커머스 업체 11번가의 해외진출을 추진했으며 온·오프라인 통합 새로운 상거래 브랜드인 '시럽(Syrup)'을 출시했다. SK텔레콤 대표이사 사장을 거쳐 SK 대표이사..."
2023.07.14.,"카카오페이손보, 대표 교체 나선다… 장영근 전 볼트테크코리아 대표 내정","이후 그는 SK텔레콤과 베인앤컴퍼니에서 활동 후, IT 스타트업 랩식스케이를 창립했다. 이 외에도 장 대표는 보스턴컨설팅 그룹 파트너를 거쳐 글로벌 인슈어테크기업인 볼트테크의 글로벌 임원(Executive Leadership Team)으로서 활약한 바 있다. 장 대표는 오는 24일 주주총회와 이사회를 거쳐 공식 대표로..."
2023.07.14.,"[애널픽] 8월 MSCI, 누가 들고 누가 날까","에코프로와 금양, JYP엔터, 한화오션, SK텔레콤이 점쳐졌다. 반면 CJ, 이마트, 롯데에너지머티리얼즈. 카카오게임즈, 넷마블, 팬오션 등은 편출 후보로 꼽혔다. 14일 유안타증권은 보고서를 내고 에코프로와 금양의 편입 가능성을 높게 전망했다. 고경범 애널리스트는 ""에코프로의 편입 가능성을 'High'로..."
2023.07.14.,[SW 공급망 보안③] 체계적인 '보안 개발' 프로세스 필수,"우리나라 금융결제원, LG전자, SK텔레콤, 삼성전자, ETRI 등 여러 기관·기업들도 참여하고 있다. 오픈체인은 소프트웨어 공급망 내 구성원이 오픈소스 컴플라이언스 준수에 참여하기 위해 결성됐으며, 오픈소스 관리 국제 표준인 ISO/IEC5230(라이선스 컴플라이언스), ISO/IEC DIS 18974(보안 어슈어런스)를..."
2023.07.15.,"내주 추가 상승 기대..삼성전자,SK텔레콤 등 주목..미국 혼조세, 실적시즌 변...","삼성화재, SK텔레콤 등을 제시했는데 삼성전자는 재고 피크아웃과 메모리 가격 반등 기대감이 높은 점수를 받았고, 삼성화재는 높은 배당 여력이 사유로 제시됐다. SK텔레콤은 자사주 매입 가능성을, S-Oil은 마진율 개선으로 실적 호전 기대가 추천 근거로 꼽혔다. 한편 비트코인은 좁은 박스권을 맴돌고..."
2023.07.15.,이통시장 파고드는 알뜰폰…가입자 벌써 800만,"SK텔레콤, KT, LG유플러스 가입자 수가 내리막길을 걷고 있다. 사물인터넷(IoT) 회선 등을 포함하면 늘어나 보이지만 휴대전화 회선만 보면 줄어드는 추세다. 주범은 알뜰폰이다. 이동통신 시장 포화 속 알뜰폰이 저렴한 요금제를 앞세워 가입자를 유인하자 이통3사는 속수무책으로 뺏겼다. 14일..."
2023.07.15.,"[인공지능의 두 얼굴] ""독거노인 도움 음성합성AI 보이스피싱에 악용될 수 있...","""민변과 시민사회가 SK텔레콤을 상대로 가명처리된 데이터셋 사용 처리를 정지해달라는 '가명처리 정지 요구권' 소송에서 지난 1월 1심 승소했는데, 당시에도 쟁점이 됐다. 가명 처리했다고 기업이 인공지능 학습을 비롯해 무한대로 사용할 수 있나. 여기에 관해 정보 주체(당사자)는 아무런 권리를 행사할 수 없게..."
2023.07.15.,"SKT, AI 활용해 보이스피싱으로부터 고객 안전 지킨다","이통사 최초 Cyber위협대응팀 신설, AI 기반 음성 스팸필터링 서비스 등 제공[보안뉴스 ] SK텔레콤은 보이스피싱 등 전화금융사기 피해를 막기 위해 오는 10월 11일까지 운영되는 경찰청 보이스피싱 특별 신고 안내 캠페인을 진행한다고 밝혔다.보이스피싱은 나날이 범행 수법이 고도화되고 있어 피해자..."
2023.07.15.,새마을금고 예·적금 재예치 혜택 21일까지 연장,"하나금융-SK텔레콤, AI 스타트업 지원 하나금융그룹은 SK텔레콤과 서울 강남구에 위치한 스파크플러스 코엑스점에 인공지능(AI) 유망 스타트업을 위한 공간인 'AI 랩 포 스타트업(AI LAB for startups)'을 열었다. 앞서 하나금융과 SK텔레콤은 지난해 7월 금융·정보통신기술(ICT) 초협력을 통한 청년 창업기업 육성 등..."
2023.07.15.,[하나證 주간추천주]SKT·에쓰오일·롯데하이마트,"△SK텔레콤(017670) -최근 회사채 발행 금리 감안 시 올 가을 자사주 매입 진행될 가능성 높음. -이익 전망치 상향 조정이 지속돼 외국인 패시브 자급 유입 예상. △S-Oil(010950) -글로벌 증설 제한으로 정제마진, 파라자일렌(PX), 벤젠·톨루엔·자일렌(BTX), 윤활기유 모두 강세 흐름 예상. -최근 중국 석유화학..."
2023.07.15.,"[통신리뷰] SKT, '이동통신의 모세혈관' 프론트홀 기술 진화 선도한다(7월2주...",◇SK텔레콤 SK텔레콤은 ‘이동통신의 모세혈관’이라고 불리는 프론트홀(Fronthaul)의 고속 전송에 필요한 파장 확대 기술을 개발했다고 11일 밝혔다. 프론트홀은 5G 기지국의 중앙 장치(DU; Digital Unit)와 분산된 무선 장치(RU; Radio Unit)들을 연결하는 유선망을 말한다. 이번 ‘프론트홀 고속 전송 가용 파장...
2023.07.15.,캐시워크 돈버는퀴즈 정답 7월 15일,SK텔레콤 공항가는길 T로밍 캐시워크 돈버는퀴즈 문제 'baro 요금제 가입자가 0000원에 로밍데이터를 가족과 공유할 수 있는 것이 가족로밍의 대표 서비스다. 빈칸에 들어갈 숫자는 무엇일까요?' 정답은 '3000'이다. 다른 정답은 '가족로밍'이다. 몽베스트 브랜드스토어 캐시워크 돈버는퀴즈 문제 '[몽베스트...
2023.07.15.,'일감 몰아주고 뒷돈' KT그룹 수사에 검찰이 칼날 벼르는 이유는,"흔히 KT를 SK텔레콤·LG유플러스와 유사한 이동통신사로 인식하지만, KT는 타 경쟁사와 설립 배경부터 다르다. KT의 전신은 1981년 창립된 한국전기통신공사(한국통신)으로 그 뿌리가 공기업이다. 글로벌 경쟁력 강화를 위해 2002년 민영화됐으나, 국민이 키운 국가통신사업 담당자이자 국민연금이 최대..."
2023.07.15.,"감성형 AI 챗봇 ‘파이’, 챗GPT에 도전장[테크트렌드]",SK텔레콤은 자체 LLM 기반의 AI 챗봇 ‘에이닷’에 대해 지난 6월 대규모 업그레이드를 진행했다. 관계 지향 감성형 AI 챗봇 등장 AI 챗봇은 AI와 자연어 처리(NLP)를 이용해 사람과 대화하는 것처럼 의사소통을 할 수 있는 대화형 AI(Conversational AI)다. 주로 정해진 프로그램대로 상호 작용하는 기존...
2023.07.16.,강세장에는 주도주 주목... 삼성ENG·SK텔레콤·S-Oil ‘픽’,"하나증권은 SK텔레콤을 추천했다. 회사채 발행금리를 고려하면 가을께 자사주 매입이 진행될 가능성이 매우 높고, 이익 전망치 상향 조정이 지속됨에 따라 외국인들의 패시브 자금 유입이 기대된다. 금융정보업체 에프앤가이드에 따르면 SK텔레콤의 올해 영업이익 전망치는 1조7667억원으로, 2021년..."
2023.07.16.,SK텔레콤‧S-Oil‧롯데하이마트 [주간 추천종목-하나증권],"SK텔레콤, 올해 가을 ‘자사주 매입’ 진행 가능성↑ S-Oil, 글로벌 증설 제한으로 정제마진 등 강세 롯데하이마트, 비용 효율화 따른 ‘수익성 개선’ [한국금융신문 임지윤 기자] ◇ SK텔레콤(SKT‧대표 유영상) - 최근 회사채 발행 금리 감안 시 올해 가을 ‘자사주 매입’ 진행 가능성 큼 - 이익 전망치..."
2023.07.16.,[주간 추천주] 여름 시즌 주목…SKT·하이마트 등 러브콜,"16일 금융투자업계에 따르면 하나증권은 SK텔레콤, 에쓰오일, 롯데하이마트를 추천했다. SK텔레콤에 대해 ""최근 회사채 발행 금리를 감안할 때 올 가을 자사주 매입이 진행될 가능성이 높다""며 ""이익 전망치 상향 조정이 지속돼 외국인의 패시브 자급 유입이 예상된다""고 분석했다. 에쓰오일에 대해 ""글로벌 증설..."
2023.07.16.,"“잘가, 2G 시대”…마지막 010 자동연결 서비스도 종료",SK텔레콤과 LG유플러스는 지난 2021년 이 번호 연결 서비스를 중단했다. 다음 달부터는 국내에서 2G 관련 서비스가 모두 사라지게 된다. 1990년대 후반 도입된 2G는 음성통화만 가능했던 1G와 달리 음성통화와 문자 송수신이 가능한 이동통신 서비스다였다. 그러나 KT와 SK텔레콤이 각각 2012년 3월과...
2023.07.16.,'AI+챗GPT 연결하는 서비스 속속 등장...소비자들에게 큰 호응,"/와이즈넛 SK텔레콤은 챗GPT 모델을 활용하기 위해 '에이닷'을 전면 개편했다. LG유플러스는 기업 솔루션 통합 판매 포털과 본인인증 간편인증 서비스에 챗GPT를 도입, 서비스 경쟁력을 높여나고 있다. AI 전문업체인 와이즈넛은 최근 개최된 전시회에서 챗GPT를 적용한 AI 챗봇을 선보였다...."
2023.07.16.,"[기획] K-ICT, 데이터 통한 '디지털헬스케어' 사업 박차","SK텔레콤·KT·LG유플러스 통신 3사 역시 디지털 헬스케어 신사업을 확장하는 추세다. 통신사는 통신데이터와 라이프로그를 다수 보유했다는 점에서 헬스케어 분야의 신흥 강자로 평가받고 있다. 이들은 ICT 기술 발달, 인구 고령화에 따라 빠르게 성장하는 디지털 헬스케어 사업에서 영향력을 키우겠다는..."
2023.07.16.,"이번주 전망과 추천주..상승 여건 견고..삼성전자,현대차,SKT 주목..테슬라 실...","삼성화재, SK텔레콤 등을 제시했는데 삼성전자는 재고 피크아웃과 메모리 가격 반등 기대감이 높은 점수를 받았고, 삼성화재는 높은 배당 여력이 사유로 제시됐다. SK텔레콤은 자사주 매입 가능성을, S-Oil은 마진율 개선으로 실적 호전 기대가 추천 근거로 꼽혔다. ▲ 비트코인과 이더리움은 매우 좁은..."
2023.07.17.,‘통신자료보호’ 이유로 제출 거부한 SK텔레콤…대법원 “명령 협조해야”,대법원 전원합의체(주심 천대엽 대법관)는 17일 ‘이혼 및 친권자지정’ 사건에서 문서제출명령 신청을 거부한 SK텔레콤의 재항고를 기각했다. 별개의 이혼소송 사건에서 1심 법원은 사건 당사자의 문서제출명령 신청을 받아들여 SK텔레콤에 관련 통화내역을 제출하라는 문서제출명령을 내렸다....
2023.07.17.,"하나금융그룹, SK텔레콤과 손잡고 AI 스타트업 지원",하나금융그룹이 지난 11일 서울 강남구 스파크플러스 코엑스점에서 SK텔레콤과 AI 유망 스타트업을 위한 「AI LAB for startups」 개소 행사를 가졌다고 밝혔습니다. 「AI LAB for startups」은 지난해 7월 하나금융그룹과 SK텔레콤이 4천억 원 규모의 지분을 맞교환하면서 금융·ICT 초협력을 통해 청년...
2023.07.17.,하나증권: SK텔레콤·S-Oil·롯데하이마트,"하나증권은 SK텔레콤, S-Oil, 롯데하이마트를 7월 셋째주(7월17일~21일) 주간추천종목으로 선정한다고 17일 밝혔다. SK텔레콤에 대해선 ""최근 회사채 발행 금리 감안 시 올 가을 SKT 자사주 매입 진행될 가능성 높다""며 ""이익 전망치 상향 조정이 지속되어 외국인 패시브 자급 유입이 예상된다""고 말했다. S-Oil에..."
2023.07.17.,"최태원이 만든 티맵, '2000만 고객' 품었다…사회적 가치 6500억 창출","초창기에는 SK텔레콤 가입자만 이용할 수 있었으나, 2011년 하반기 다른 통신사 가입자에게도 개방(일정 요금 부과)됐고, 2016년 전 국민을 대상으로 서비스가 완전히 무료화됐다. 이재환 CSO는 ""가입자 규모가 확대된 만큼 교통 정보 데이터가 늘어나고, 이를 기반으로 더욱 정확하게 길을 안내할 수 있게..."
2023.07.17.,"2천만 가입자 티맵 ""국내 승용차 운전자 96% 확보…2025년 IPO""(종합)",초창기에는 SK텔레콤 가입자만 티맵 서비스를 이용할 수 있었다. 그러다가 2011년 하반기부터 일정 요금을 부과해 타 통신사 가입자도 티맵 서비스를 이용할 수 있도록 개방했고 2016년에는 전국민 대상 서비스를 무료로 제공하기 시작했다. 티맵모빌리티에 따르면 2023년 현재 티맵 가입자는 SK텔레콤...
2023.07.17.,"침수폰 수리·임대폰 대여…통신사, 폭우피해 지원 총력(종합)","17일 정보통신기술(ICT) 업계에 따르면 SK텔레콤(017670)은 비상상황 발생에 대비해 네트워크 상황을 집중적으로 모니터링 중이다. SK텔레콤 관계자는 ""인프라 업무 현장 구성원의 안전을 중시하면서 유·무선 통신 인프라의 원활한 가동을 위해 노력하고 있다""고 말했다. 또 SK텔레콤과 SK브로드밴드(033630), SKNS..."
2023.07.17.,"개인은 2차전지주, 외인은 실적주...정반대 투심","16일 한국거래소에 따르면 최근 한 달(14일 기준) 개인 순매수 상위 10개 종목은 LG에너지솔루션(7386억원), SK이노베이션(4755억원), 엘엔에프(4449억원), LG화학(4064억원), 에코프로비엠(3150억원), 삼성바이오로직스(2418억원), 루닛(2383억원), 카카오(2205억원), 셀트리온(2025억원), SK텔레콤(2011억원)..."
2023.07.17.,"스타트업 투자 힘 싣는 4대 지주, 금융당국 은산분리 규제 완화도 내심 기대",하나금융은 11일 SK텔레콤과 손잡고 서울 강남에 인공지능(AI)분야 유망 스타트업을 위한 'AI랩 포 스타트업(AI LAB for startups)' 사무실을 열었다. 하나금융은 이곳에서 SK텔레콤과 함께 국내 인공지능산업을 이끌 스타트업을 육성한다. 개소식에는 함영주 하나금융 회장이 직접 참석해 힘을 실었다. 우리은행은...
2023.07.17.,"‘버디 사냥꾼’ 함정우, ‘변형 스테이블포드 제왕’ 노려","2019년 SK텔레콤 오픈, 2021년 현대해상 최경주 인비테이셔널에서 우승한 함정우는 이번 시즌 제네시스 포인트 10위(2271.57P), 제네시스 상금 21위(1억 6023만 원)에 위치해 있다. 11개 대회에 출전해 톱 10에 네 차례 진입한 그의 올 시즌 최고 성적은 SK텔레콤 오픈에서의 공동 7위다. 함정우는 “지난해와 올해..."
2023.07.17.,"[DD퇴근길] 다가오는 여름 휴가, 로밍 필요하다면?","먼저, SK텔레콤은 로밍 가족결합 프로모션을 실시합니다. SK텔레콤 고객 한 명이 ‘바로’ 요금제에 가입하고 3000원을 추가하면 온 가족 구성원이 데이터를 나눠 쓸 수 있습니다. 가입 고객 본인 포함 최대 5명까지 추가할 수 있습니다. KT는 오프라인 매장을 방문한 모바일 고객을 대상으로 내달 31일까지..."
2023.07.18.,제2회 SK텔레콤 어댑티브오픈 골프 8월 16일 개최,"발달장애인 아마추어 골퍼들을 위한 제2회 SK텔레콤 어댑티브오픈 골프 대회가 8월 16일 경기도 파주시 노스팜CC에서 열린다. SK텔레콤은 ""올해 대회에 출전할 선수들을 28일까지 모집한다""며 ""참가 신청서를 낸 선수 가운데 최종 24명을 초청할 예정""이라고 18일 밝혔다. 올해 대회 우승자에게는..."
2023.07.18.,"SK텔레콤, 이노뎁과 AI기반 ‘차세대 영상관제 솔루션’ 출시",SK텔레콤이 CCTV관제플랫폼 전문업체인 이노뎁과 함께 CCTV에 영상인식 AI기술을 접목한 ‘차세대 영상관제 솔루션’을 개발했다. 사진 | SK텔레콤 SK텔레콤이 CCTV에 영상인식 AI 기술을 접목한 ‘차세대 영상관제 솔루션’을 개발했다. SKT는 CCTV관제플랫폼 전문업체인 이노뎁과 함께 일반 CCTV가 촬영한...
2023.07.18.,"[하이&로우] ""SK텔레콤, 성장축 다변화로 수익 확대 모색…목표주가↓""-삼성증...","삼성증권은 18일 SK텔레콤에 대해 무선 사업의 수익성에 대한 기대감은 낮아졌으나 다양한 사업으로 성장축을 다변화하는 노력을 기울이고 있다고 평가했다. 투자의견은 매수, 목표주가는 6만3000원으로 하향조정했다. 최민하 삼성증권 연구원은 ""무선 서비스 사업 관련 규제 불확실성은 '통신시장 경쟁촉진..."
2023.07.18.,"“SK텔레콤 3천억원 자사주 매입 가능성”...하나증권, 목표주가 8만원 유지 ...",하나증권은 SK텔레콤이 오는 8월 3000억원 규모 자사주 매입을 선언할 가능성이 높아 주가가 크게 오를 것을 전망했다. 김홍식 하나증권 널리스트는 7월 18일 “통신 규제 강화 우려도 주가 상승폭이 미미하고 기대배당수익률이 과도하게 높은 상황이 지속되고 있다”며 “SK텔레콤이 조만간 자사주...
2023.07.18.,[통신 소식] SK텔레콤·KT·LG유플러스·카카오 外,"SK텔레콤이 일반 CCTV 영상 속 사고 현장을 AI가 찾아내 알려주는 차세대 영상 관제 솔루션을 출시했다고 합니다. SKT의 비전AI에 CCTV 관제플랫폼 전문업체 이노뎁 기술을 결합한 것인데요. 기존 단순 촬영 CCTV에 비전(영상인식) AI를 결합해 영상 관제 효율성을 대폭 개선했다네요. 이 밖에 △LG U+, SOHO 고객..."
2023.07.18.,"SK텔레콤-이노뎁, 안전하고 편안한 사회 위한 AI기반 차세대 영상관제 솔루션...",SKT의 비전AI에 이노뎁 기술 결합…영상관제 효율성 대폭 개선 SKT는 18일 이노뎁과 함께 AI기반 차세대 지능형 영상관제솔루션을 출시한다고 밝혔다 [사진=SKT] SK텔레콤(이하 SKT)이 CCTV관제플랫폼 전문업체 이노뎁과 손잡고 안전하고 편안한 사회를 위해 팔을 걷어붙였다. SKT는 18일 이노뎁과 함께 AI(인공지능)...
2023.07.18.,[더벨][지주사 수익구조 점검]SK㈜의 든든한 캐시카우 'SK텔레콤·하이닉스',IT서비스 등의 수익을 계열사로부터 거둬들이는 가운데 그룹 내 핵심인 SK텔레콤과 SK하이닉스가 SK㈜의 든든한 캐시카우(Cash Cow)로 자리 잡고 있다. ◇매출 1조 기여하는 'SK텔레콤·SK하이닉스' SK㈜의 수익구조는 크게 배당금수익과 배당외수익 두 가지로 구분된다. 지난해 말 기준으로 배당외수익이...
2023.07.18.,[IT Wide+] SKT·이노뎁-KT·HFR ‘협업’,"<편집자 주> ■ SKT-이노뎁, AI기반 차세대 영상관제 솔루션 협업 [한국정경신문=김명신 기자] SK텔레콤은 CCTV관제플랫폼 전문업체인 이노뎁과 함께 AI기반 차세대 지능형 영상관제솔루션을 출시한다고 18일 밝혔다. AI기반 차세대 지능형 영상관제솔루션은 일반 CCTV가 촬영한 영상을 비전AI(영상인식AI)..."
2023.07.18.,"SKT-이노뎁, AI기반 차세대 영상관제 솔루션 출시",SK텔레콤(SKT)는 CCTV관제플랫폼 전문업체 이노뎁과 함께 AI기반 차세대 지능형 영상관제솔루션을 출시한다고 18일 밝혔다. 이노뎁 안양센터 내 '종합 상황실'에서 관제사들이 AI가 알려주는 외부 상황을 주시하고 있는 모습 [사진=SKT] AI기반 차세대 지능형 영상관제솔루션은 일반 CCTV가 촬영한 영상을 비전AI...
2023.07.18.,"SKT, 이노뎁과 AI기반 차세대 영상관제 솔루션 출시","SK텔레콤은 CCTV관제플랫폼 전문업체인 이노뎁과 함께 AI기반 차세대 지능형 영상관제솔루션을 출시한다고 18일 밝혔다. AI기반 차세대 지능형 영상관제솔루션은 일반 CCTV가 촬영한 영상을 비전AI(영상인식AI) 기술을 활용해 서버에서 분석, 이상 상황 발생시 관제사에게 알려주는 솔루션으로, 현재 운영중인..."
2023.07.19.,"SK텔레콤, T1선수들과 청년 응원 팬미팅 진행",사진 | SK텔레콤 SK텔레콤은 e스포츠팀인 ‘T1’과 함께 만 34세 이하 ‘0 청년’들에게 응원과 위로를 전하는 특별한 팬미팅을 지난 17일 열었다. T1 소속 선수들이 직접 응원 메시지를 녹음해주는 ‘0(영)×T1 녹음회 팬미팅’이다. SK T타워 수펙스홀에서 진행된 이번 팬미팅에는 T1 소속 ‘페이커’ 이상혁...
2023.07.19.,[통신 소식] SK텔레콤·KT·LG유플러스 外,SK텔레콤이 대한민국 대표 e스포츠 팀인 T1과 함께 만 34세 이하 '0 청년'에게 응원 메시지를 전하는 팬미팅을 개최했다고 합니다. 팬 미팅에는 '페이커' 이상혁 선수 등 T1 인기 선수들이 자리했는데요. 사연을 통해 선발된 75명의 0 청년과 소통하며 다양한 이벤트를 진행했다네요. 이 밖에 △KT-대구창경센터...
2023.07.19.,"SK텔레콤, T1 선수들과 '0 팬미팅'","SK텔레콤은 대한민국 대표 e스포츠팀 T1과 함께 0청년들에게 직접 응원 메시지를 녹음해주는 '0(영)×T1 녹음회 팬미팅'을 지난 17일 개최했다고 19일 밝혔다. SK T타워 수펙스홀에서 진행된 이번 팬미팅에는 T1 소속 '페이커' 이상혁, '오너' 문현준, '구마유시' 이민형 선수가 참석해 사연 접수를 통해 선발된..."
2023.07.19.,제2회 SK텔레콤 어댑티브 오픈 내달 16일 개최,"SK텔레콤이 발달장애인 아마추어 골퍼들을 위한 전폭적인 지원에 나선다. SK텔레콤은 오는 8월16일 노스팜cc에서 열리는 'SK텔레콤 어댑티브 오픈 2023'에 참가할 아마추어 골퍼들을 오는 28일까지 모집한다. 이번 대회는 오는 28일까지 참가신청서를 제출한 선수 중 최종 24인을 초청해 대회를 치르며, 최종..."
2023.07.19.,"SK텔레콤, 무선사업 수익성 부진에 목표주가 하향…긍정적 요인은?",SK텔레콤 주가가 떨어졌다. 무선 서비스 사업 수익성 전망을 하향 조정하며 목표주가를 6만8000원에서 6만3000원으로 소폭 낮췄다고 삼성증권이 밝혔다. 무선 사업의 수익성 전망을 하향 조정해 본사 가치를 11조3000억원에서 10조5000억원으로 낮춘다며 무선 사업 관련 규제 불확실성은 정부의 통신시장...
2023.07.19.,"[단독]전경련, 4대 그룹에 재가입 공식 요청…“통합 한경협에 동참해달라”","이번 전경련 요청에 따라 4대 그룹의 기존 한경연 회원사인 △삼성전자, 삼성SDI, 삼성생명, 삼성화재, 삼성증권 △SK㈜, SK이노베이션, SK텔레콤, SK네트웍스 △현대자동차, 기아자동차, 현대건설, 현대모비스, 현대제철 △㈜LG, LG전자는 각 회사 별로 공식 검토 절차에 들어가게 됐다. 재계에서는 일부 불편함을..."
2023.07.19.,"[데일리 IT 단신] SKT-T1, 청년 팬미팅 진행 外","SK텔레콤이 대한민국 대표 e스포츠팀인 ‘T1’과 함께 0 청년들에게 직접 응원 메시지를 녹음해주는 ‘0(영)×T1 녹음회 팬미팅’을 지난 17일 개최했다고 밝혔다. SK T타워 수펙스홀에서 진행된 이번 팬미팅에는 T1 소속 ‘페이커’ 이상혁, ‘오너’ 문현준, ‘구마유시’ 이민형 선수가 참석했으며, 사연..."
2023.07.19.,'원스톱 전환서비스' 이용률 15% 불과…활성화 추진한다,"지난 2020년 7월 SK텔레콤(017670)과 KT(030200), LG유플러스(032640), SK브로드밴드(033630) 등 통신4사부터 도입된 이 서비스는 2022년 8월 LG헬로비전(037560), 딜라이브, 현대HCN, CMB 등 종합유선방송사업자까지 확대 시행됐다. 서비스 전면 시행 1주년을 맞아 통신 4사와 종합유선방송4사, 위성방송사(KT스카이라이프..."
2023.07.19.,"SKT-이노뎁, AI 기반 차세대 영상관제 솔루션 출시","기존 단순 촬영 CCTV에 비전(영상인식)AI 결합해 영상관제 효율성 대폭 개선[보안뉴스 ] SK텔레콤이 CCTV에 영상인식 AI 기술을 접목, 영상분석 정확도 개선을 통해 사고 상황까지 알려주는 AI 기반 차세대 영상관제솔루션을 개발해 상용화했다.SKT는 CCTV관제플랫폼 전문업체인 이노뎁과 함께 AI 기반 차세대..."
2023.07.19.,"""미래 항공기 온다""...UAM 민관합동 실증 내달 착수","유영상 SK텔레콤 대표가 조비 에비에이션의 UAM 항공기에 탑승한 모습 (사진=SK텔레콤) 국토부는 전남 고흥 국가종합비행성능시험장에서 내년 12월까지 첫 실증을 진행한 뒤, 내년부터는 수도권 도심 지역에서 2단계 실증을 준비한다. 국토부는 이번 실증에 거는 기대가 크다. 해외 전문가들과 美..."
2023.07.20.,"SK텔레콤, 준법경영 국제표준 인증 획득","SK텔레콤(017670)은 한국생산성본부인증원으로부터 국제표준 준법경영시스템인 'ISO 37301' 인증을 획득했다고 20일 밝혔다. ISO 37301은 국제표준화기구(ISO)가 2021년 4월 제정한 것으로, 준법경영에 관한 요구사항과 절차 등에 대한 국제 표준이다. SK텔레콤은 △전기통신사업 △공정거래 △BR(Business..."
2023.07.20.,[ICT 소식] SK텔레콤·LG유플러스·네이버 外,SK텔레콤이 ESG경영 고도화를 인정받아 국제표준 준법경영시스템 ‘ISO 37301’ 인증을 획득했다고 합니다. SKT는 작년 11월 부패방지경영 시스템인 ‘ISO37001’ 인증을 획득한 데 이어 이번 인증까지 추가로 획득하게 됐는데요. 이는 국내 통신사 중 처음으로 부패방지 경영과 준법경영 국제표준을 모두...
2023.07.20.,"연천군, 한전·SK텔레콤과 1인가구 고독사 예방체계 구축",연천군이 1인 가구 고독사 예방을 위해 한국전력공사·SK텔레콤과 힘을 모은다. 경기 연천군은 지난 19일 한국전력공사·SK텔레콤과 ‘중·장년 1인 가구 지원 신호등 사업을 위한 업무협약’을 체결했다고 20일 밝혔다. 김덕현 군수(가운데)와 한전·SK텔레콤 관계자들이 협약체결 뒤 기념촬영을 하고 있다.(사진...
2023.07.20.,"[비즈투데이] SK텔레콤, 준법경영 국제표준 인증 획득","SK텔레콤은 준법경영 환경 구축을 통한 ESG경영 고도화 및 선도적 컴플라이언스 체계를 인정받아 국제표준 준법경영시스템인 'ISO 37301' 인증을 획득했다고 밝혔습니다. ISO 37301은 국제표준화기구가 2021년 4월 제정한 것으로, 준법경영에 관한 요구사항과 절차 등에 대한 국제표준입니다. SK텔레콤은..."
2023.07.20.,제2회 SK텔레콤 어댑티브 오픈 8월16일 개최,SK텔레콤이 발달장애인 아마추어 골퍼들을 위한 전폭적인 지원에 나선다. 지난해 진행된 SK텔레콤 어댑티브 오픈. [사진= SK텔레콤] SK텔레콤은 8월16일 노스팜cc에서 열리는 'SK텔레콤 어댑티브 오픈 2023'에 참가할 아마추어 골퍼들을 28일까지 모집한다. 인비테이션 방식으로 진행되는 이번 대회는 오는...
2023.07.20.,[골프소식]SK텔레콤 어댑티브 오픈 참가선수 모집,◆SK텔레콤 어댑티브 오픈 참가선수 모집 제2의 이승민은 누구일까. 발달장애인 아마추어 골퍼들의 무대인 SK텔레콤 어댑티브 오픈이 8월 16일 경기도 파주시 노스팜 골프장에서 열린다. 이를 맞아 SK텔레콤은 “참가선수들을 28일까지 모집한다. 이 가운데 24인을 초청해 이번 대회를 치르고 최종 우승자에겐...
2023.07.20.,"""SK텔레콤, 하반기 기대되는 모멘텀 다수 등장""","사진=미래에셋증권 미래에셋증권은 SK텔레콤에 대해 ""하반기 기대되는 모멘텀이 다수 등장한다""며 목표주가 7만6000원과 투자의견 '매수'를 유지했다. 김수진 미래에셋증권 애널리스트는 20일 ""2분기 영업수익 4조3510억원, 영업이익 4695억원으로 예상치 소폭 상회할 것으로 전망한다""며 ""2분기에 플래그십..."
