날짜,제목,내용
2023.07.18.,"""회장님 아들이 다른 회사 인턴을 한다고""…달라진 유통 3세들","정용진 신세계 부회장 장남, 삼정KPMG 인턴 근무 돌입 롯데 3세 신유열 상무도 노무라증권서 사회생활 시작 외부에서 실무 능력 쌓고 회사로 입사…승계 정당성 확보 아주경제=김다이 기자 dayi@ajunews.com 롯데 3세 신유열 롯데케미칼 상무(왼쪽)와 아모레퍼시픽그룹 3세 서민정 럭셔리 브랜드 디비전 AP팀 담당...."
2023.07.18.,'얼쓰 뷰티' 해볼래요…지구 생각하는 착한 소비 증가세,"● 아모레퍼시픽 '라네즈', WWF(세계자연기금)와 해양 보전 위한 글로벌 파트너십 체결 아모레퍼시픽의 '라네즈'는 WWF(세계자연기금)와 해양 보전을 위한 글로벌 파트너십을 체결해 한국, 중국, 태국 3개국에서 해안 보전 활동을 진행한다. 라네즈는 2020년 WWF-Korea(세계자연기금 한국본부)와 중장기 파트너십을..."
2023.07.18.,"""매크로 악영향 약해져…글로벌 증시에 긍정적""<유안타證>","지난 17일 발표된 중국 2분기 경제성장률은 6.3%로 시장 전망치를 밑돌았는 데, 같은 날 중국 노출도가 높아 부진했던 국내 상장주인 아모레퍼시픽과 LG생활건강은 오히려 각각 1.3%와 1.0% 상승 마감했다. 강 연구원은 ""연초 기대했던 것과 달리 중국 경기 회복은 더딘 상황이며, 특히 국내 증시 입장에서 기대했던..."
2023.07.18.,"샴푸업계, '탈모'에 초점…여성용도 인기","아모레퍼시픽은 최근 여성 탈모 환자를 겨냥해 려 루트젠의 샴푸 모델로 고윤정을 발탁하기도 했다. 려 루트젠은 모근과 탈모증상케어에 독자적 성별 특화 기술을 적용했다. 특히 여성 탈모 3대 고민인 빈약해 보이는 정수리 볼륨과 넓어 보이는 헤어 라인, 가늘고 힘없이 처지는 모발에 주목했다...."
2023.07.18.,"[18일 투자주체 동향] 외국인, 에코프로·에코프로비엠 5400억 순매수...주가...","19위 아모레퍼시픽 24억원(2만주), 20위 한올바이오파마 21억원(10만주) [기관] 유가증권시장 순매도 상위종목 1위 삼성전자 -469억원(-65만주), 2위 F&F -324억원(-30만주), 3위 현대차 -316억원(-16만주), 4위 POSCO홀딩스 -277억원(-6만주), 5위 삼성SDI -229억원(-3만주), 6위 기아 -229억원(-27만주)..."
2023.07.19.,"아모레퍼시픽, 동물실험 중단 국제활동에 국내 첫 가입",아모레퍼시픽은 국내 최초로 '화장품 안전 국제 협력'(International Collaboration on Cosmetics Safety·ICCS)에 가입했다고 19일 밝혔다. ICCS는 화장품 제조업체와 동물보호단체 등이 참여하는 글로벌 이니셔티브로 올해 2월 출범했다. ICCS는 최신 과학을 활용해 불필요한 동물 실험을 중단하고 화장품 평가를...
2023.07.19.,"아모레퍼시픽, 동물실험 중단 국제활동에 동참","아모레퍼시픽이 동물실험 중단을 위한 국제적인 활동에 동참한다. 아모레퍼시픽은 국내 최초로 '화장품 안전 국제 협력(ICCS)'에 가입했다고 19일 밝혔다. ICCS는 화장품 제조 업체, 산업 협회와 동물보호단체 등이 참여하는 글로벌 이니셔티브로, 올해 2월 출범했다. 단체의 주요 목표는 ▲최신 과학을 활용해..."
2023.07.19.,"아모레퍼시픽, 동물실험 중단 국제활동(ICCS) 참여... ""국내 최초 가입""",아모레퍼시픽(대표이사 회장 서경배)이 국내 최초로 '화장품 안전 국제 협력(ICCS)'에 가입하며 동물실험 없는 화장품 안전성 평가법 연구와 규정에 대한 국제적 활동에 적극 동참한다. 아모레퍼시픽이 국내 최초로 '화장품 안전 국제 협력(ICCS)'에 가입했다. [사진=아모레퍼시픽] 올해 2월 출범한 ICCS는...
2023.07.19.,"아모레퍼시픽, ‘동물실험 중단’ 국제활동 참여","아모레퍼시픽은 국내 최초로 ‘화장품 안전 국제 협력’(이하 ICCS)에 가입했다고 19일 밝혔다. 올해 2월 출범한 ICCS는 화장품 제조 업체 및 산업 협회와 동물보호단체 등이 참여하는 글로벌 이니셔티브다. 화장품 안전 국제 협력. [사진=아모레퍼시픽] 현재까지 ICCS에는 로레알, 유니레버, 에스티로더, P&G 등..."
2023.07.19.,"아모레퍼시픽, 동물실험 중단 위해 ‘화장품 안전 국제 협력’ 가입","▲ICCS 로고/사진=아모레퍼시픽 제공 아모레퍼시픽은 지난 2008년부터 자체적인 동물실험을 중단, 이후에도 동물실험 중단을 위한 노력을 이어 오고 있다. 이번엔 동물실험 중단을 위해 국제 활동에 적극 나섰다. 아모레퍼시픽이 국내 최초로 '화장품 안전 국제 협력(International Collaboration on Cosmetics..."
2023.07.19.,"아모레퍼시픽 ""화장품 안전국제협력 참여""","아모레퍼시픽이 국내 최초로 화장품 안전 국제 협력(International Collaboration on Cosmetics Safety, ICCS)에 가입했다. 아모레퍼시픽은 동물실험 중단을 위해 국제활동(ICCS) 참여한다고 19일 밝혔다. ICCS가 화장품 제조 업체, 산업 협회와 동물보호단체 등이 참여하는 글로벌 이니셔티브다. 올해 2월 출범했다...."
2023.07.19.,"아모레퍼시픽, 국내 최초로 동물실험 중단 위한 국제협력 ICCS 가입","아모레퍼시픽이 국내 최초로 '화장품 안전 국제 협력(International Collaboration on Cosmetics Safety, ICCS)'에 가입했다고 19일 밝혔다. ICCS는 올해 2월 출범한 화장품 제조 업체, 산업 협회와 동물보호단체 등이 참여하는 글로벌 이니셔티브다. 주요 목표는 ▲최신 과학을 활용해 전 세계적으로 화장품, 퍼스널..."
2023.07.19.,"아모레퍼시픽, 국내 최초 동물실험 중단위한 국제활동(ICCS) 가입","아모레퍼시픽은 국내 최초로 '화장품 안전 국제 협력(International Collaboration on Cosmetics Safety, ICCS)'에 가입했다./사진 = 아모레퍼시픽 아모레퍼시픽이 동물실험 중단이라는 글로벌 방향성에 동참한다. 19일 아모레퍼시픽은 국내 최초로 '화장품 안전 국제 협력(International Collaboration on Cosmetics Safety..."
2023.07.19.,"아모레퍼시픽 ""동물실험 중단 위한 국제활동 참여""","우먼타임스 = 곽은영 기자 아모레퍼시픽이 국내 최초로 화장품안전국제협력(ICCS)에 가입했다. ICCS에는 현재 로레알, 유니레버, 에스티로더, P&G 등 주요 글로벌 뷰티 기업과 각국의 화장품협회, 휴메인 소사이어티, 크루얼티 프리 인터내셔널, PETA와 같은 동물보호단체 등 40개 단체가 참여 중이다...."
2023.07.19.,"아모레퍼시픽, 화장품업계 동물실험 중단 국제활동에 국내 최초로 가입",아모레퍼시픽이 동물실험 중단과 관련한 국제활동에 국내 최초로 가입했다. 아모레퍼시픽은 19일 국내 최초로 화장품업계의 동물실험 중단을 위한 '화장품 안전 국제 협력(ICCS)'에 가입했다고 밝혔다. 아모레퍼시픽이 화장품업계의 동물실험 중단을 위한 '화장품 안전 국제협력'에 국내 기업 최초로...
2023.07.20.,"아모레퍼시픽공감재단, 'Look at ME 청년 마음 테라피' 개최",아모레퍼시픽(090430)공감재단은 19일 청년들의 삶을 건강하고 아름답게 온전히 누릴 수 있도록 지원하는 'Look at ME 청년 마음 테라피'(청년 마음 테라피) 1회차를 성공리에 진행했다고 20일 밝혔다. 7~11월 총 5회에 걸쳐 진행되는 청년 마음 테라피 프로그램은 건강한 일상을 위한 테라피 루틴을 제안한다....
2023.07.20.,"아모레퍼시픽, 국내기업 첫 ‘동물실험 중단 국제활동(ICCS)’ 참여","아모레퍼시픽이 동물실험 중단을 위한 국제활동(ICCS) 참여한다. 국내 기업 중 최초다. ICCS는 지난 2월 출범한 글로벌 이니셔티브로, ‘화장품 등의 성분 평가에 대한 불필요한 동물실험을 중단해 제품 안전을 보장하는 동시에 환경을 보호하는 것을 목표로 한다. ICCS에는 현재 로레알, 유니레버..."
2023.07.20.,"아모레·LG생건 등 'K뷰티 어벤져스', 외국인 관광객 위해 뭉쳤다","LG생활건강·아모레퍼시픽 등 K뷰티 투톱 뿐 아니라 다양한 K뷰티 브랜드가 외국인 관광객을 겨냥해 뭉쳤다. 문화체육관광부는 한국방문의해위원회와 함께 다음 달 20일까지 한 달간 '코리아 서머 뷰티 세일(KOREA SUMMER BEAUTY SALE)'을 개최한다고 20일 밝혔다. '코리아 서머 뷰티 세일'은 K뷰티뿐 아니라 항공, 쇼핑..."
2023.07.20.,"하우그로우-아모레퍼시픽, ‘뷰티 인플루언서 양성 과정’ 공동 진행",SNS 교육 플랫폼 (주)하우그로우는 아모레퍼시픽과 함께 뷰티 인플루언서 에디터(A-ditor)를 발굴하고 육성하는 ‘하우그로우x아모레퍼시픽 뷰티 인플루언서 양성 과정’을 진행한다고 지난 18일 밝혔다. 이번 ‘뷰티 인플루언서 양성 과정’을 통해 에디터(A-ditor)는 본인의 소셜 플랫폼에서 아모레퍼시픽의 뷰티...
2023.07.20.,"탭앤쉬프트, 아모레퍼시픽 본사에서 팝업 연다",탭앤쉬프트 2016년 뉴욕에서 런칭한 패션 기업 탭앤쉬프트가 28일까지 용산 아모레퍼시픽 본사 지하 1층에서 팝업스토어를 운영하고 있다고 20일 밝혔다. 탭앤쉬프트는 지속가능한 데일리 라이프스타일을 지향하고 있다. 리사이클이 가능한 듀폰(DUPONT)사의 타이벡(Tyvek) 소재를 이용해 가방과 의류를 만든다....
2023.07.20.,아모레퍼시픽·지피클럽 등 화장품 산업 인턴·신입 채용,"대표적인 기업으로는 아모레퍼시픽, 지피클럽, 고운세상코스메틱, 비나우, 에이피알 등이 있다. 아모레퍼시픽에서 내달 1일까지 ‘뉴커머스(영업전략/영업관리) 수시채용’을 진행한다. 모집직무는 영업전략, 영업관리이다. 약 4주간의 인턴 실습에 참여 가능한 자, 공인 어학 성적 보유자에 한해 지원..."
2023.07.20.,"'3초마다 하나 꼴'…아모레 라네즈 '립 슬리핑 마스크', 日서 한정판 론칭",9월 온라인·오프라인 판매 개시 작년 아토코스메 입점...日 진출 아모레퍼시픽 라네즈가 일본 공략에 고삐를 죈다. 글로벌 시장에서 3초에 하나 꼴로 판매되는 '립 슬리핑 마스크' 신제품을 출시하고 현지 소비자 유치에 박차를 가한다는 전략이다. 20일 업계에 따르면 라네즈는 오는 9월 일본에서 한정판...
2023.07.20.,"기관투자자, 한국콜마 40일간 집중 매수","기관투자자들은 한국콜마 주식에 대해서는 40거래일 동안 집중 매수하고 있는 반면 아모레퍼시픽은 8거래일, LG생활건강은 6거래일만에 매수를 멈췄다. 기관들은 아모레의 주식을 집중 매도해 7일에는 94,700원까지 내려갔다. 10일부터 어제(19일)까지 8거래일 매수했지만 오늘(20일)은..."
2023.07.20.,"실적 부진에…LG생활건강, 화장품 가맹사업 접는다(종합)","이름으로 두차례 H&B 사업에 도전했으나 빛을 보지 못하고 사업을 접어야 했다. 아모레퍼시픽그룹은 실적 부진 속에서도 아직 뷰티 가맹사업을 유지하고 있다. 1분기 기준으로 아모레퍼시픽 제품 편집숍인 아리따움은 499개, 이니스프리는 305개(직영 1개점 포함), 에뛰드는 58개(직영 1개점 포함)가 영업 중이다."
2023.07.20.,"화장품 로드숍 사업 악화에…LG생활건강, 오프라인 가맹업 철수","한편 아모레퍼시픽(090430)그룹은 실적 부진 속에서도 가맹업을 유지하고 있다. 올해 1준기 기준 아모레퍼시픽 제품 편집숍인 아리따움은 499개 가맹점을 운영 중이며, 단일 매장인 이니스프리(305개), 에뛰드(58개) 등도 영업을 이어가고 있다."
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억원 기부",아모레퍼시픽(090430)그룹이 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다고 21일 밝혔다. 아모레퍼시픽 CSR 비전 로고. (사진=아모레퍼시픽그룹) 기부금은 사회복지공동모금회에 전달되어 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목...
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억 원 기부","아모레퍼시픽그룹이 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다고 21일 밝혔다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용될 예정이다. 이상목 아모레퍼시픽그룹 대표는 ""이번 집중호우로 큰 피해를 입은 모든..."
2023.07.21.,삼양·SPC·아워홈·아모레퍼시픽 등 수해 지역 지원,한편 아모레퍼시픽그룹도 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억원을 기부한다고 이날 밝혔다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다.
2023.07.21.,"""인재 모셔요"" 아모레퍼시픽·고운세상코스메틱 등 채용","아모레퍼시픽과 고운세상코스메틱, 에이피알 등 뷰티·헬스케어 업체들이 인재 확보에 나섰다. 21일 취업 콘텐츠 플랫폼 진학사 캐치 따르면 아모레퍼시픽과 고운세상코스메틱, 지피클럽, 비나우, 에이피알 등이 인턴과 신입사원 채용을 진행 중이다. 아모레퍼시픽에서 오는 8월 1일까지 뉴커머스부문 채용을..."
2023.07.21.,"아모레·한국P&G·아워홈, 집중호우 피해 지역에 성금·구호물품 지원",21일 유통 업계에 따르면 아모레퍼시픽그룹은 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억원을 기부한다고 밝혔다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목 아모레퍼시픽그룹 대표는 “이번 집중호우로 큰 피해를...
2023.07.21.,"아모레퍼시픽공감재단, 청년 '마음 건강' 지원한다","©AP신문(AP뉴스)/ 이미지 제공 = 아모레퍼시픽 ▲아모레퍼시픽공감재단, Look at ME 청년 마음 테라피 개최 아모레퍼시픽공감재단은 청년들의 삶을 건강하고 아름답게 온전히 누릴 수 있도록 지원하는 'Look at ME 청년 마음 테라피'(이하 '청년 마음 테라피') 1회차를 성공리에 진행했다고 20일 밝혔다. 7월부터..."
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 복구 성금 2억 원 기부","아모레퍼시픽그룹은 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다고 21일 밝혔다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목 아모레퍼시픽그룹 대표는 ""이번 집중호우로 큰 피해를 입은 모든..."
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 성금 2억 원 기부","아모레퍼시픽그룹은 집중호우 피해 지역 복구와 이재민 지원을 위해 성금 2억 원을 기부한다고 21일 밝혔다. 이상목 아모레퍼시픽그룹 대표는 ""집중호우로 큰 피해를 입은 모든 분들에게 진심으로 위로의 뜻을 전한다""며 ""피해 현장의 원활한 복구와 이재민들의 조속한 일상 복귀에 도움이 되길..."
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억 원 기부","아모레퍼시픽그룹이 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다. 기부금은 사회복지공동모금회에 전달되어 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목 아모레퍼시픽그룹 대표는 ""이번 집중호우로 큰 피해를 본 모든 분에게..."
2023.07.21.,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억원 기부",아모레퍼시픽 로고 아모레퍼시픽그룹은 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억원을 기부한다고 21일 밝혔다. 기부금은 사회복지공동모금회에 전달되어 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. [시사캐스트]
2023.07.22.,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억 원 기부","아모레퍼시픽그룹이 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다. 기부금은 사회복지공동모금회에 전달되어 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목 아모레퍼시픽그룹 대표는 ""이번 집중호우로 큰 피해를 입은 모든 분들에게..."
2023.07.22.,"‘바르는 화장품에서 먹는 화장품으로’… 뷰티업계, 차세대 성장동력 ‘이너...","국내 시장에 ‘뷰티푸드’라는 패러다임을 최초로 제시한 아모레퍼시픽은 이너뷰티 브랜드 ‘바이탈뷰티’를 앞세워 이너뷰티 시장을 공략하고 있다. 대표 상품인 ‘슈퍼콜라겐’은 2010년 출시 이후 누적 판매 2억 병을 돌파한 베스트셀러로, 13년간 꾸준히 사랑받고 있는 보습기능성 건강기능식품..."
2023.07.22.,"유통업계, 수해 복구 지원 위한 온정 이어져",아모레퍼시픽그룹 또한 사회복지공동모금회를 통해 성금 2억 원을 호우 피해 복구와 이재민 지원 등을 위해 기부했다. 아워홈은 희망브리지 전국재해구호협회와 대한적십자사 충북지사를 통해 자사 생수 2만3000병 및 간편식 2000인분을 전달했다. SPC는 지난 17일 폭우 피해 지역에 SPC삼립 빵과 생수 1만개를...
2023.07.22.,"[주간 투자주체 동향] 주간 순매수 상위종목은?...외국인, 한주간 에코프로 형...","18위 아모레퍼시픽 71억원(7만주), 19위 금양 67억원(6만주), 20위 CJ제일제당 64억원(2만주) [기관] 유가증권시장 순매도 상위종목 1위 삼성전자 -1668억원(-233만주), 2위 POSCO홀딩스 -1430억원(-30만주), 3위 기아 -843억원(-99만주), 4위 F&F -808억원(-76만주), 5위 삼성SDI -800억원(-12만주)..."
2023.07.23.,"굿네이버스-아모레퍼시픽, 위생용품 지원",이 안에는 생리대도 함께 담겼다. 위생용품 지원은 아모레퍼시픽 후원으로 이뤄졌다. 김경환 본부장은 “도내 취약계층 여아 청소년을 위해 후원해 준 아모레퍼시픽에 감사드린다”며 “양심생리대함으로 지역 내 여아가 건강하고 밝게 성장하기를 바란다”고 말했다.
2023.07.23.,"'집중호우' 아모레퍼시픽그룹, 성금 2억원 기부",아모레퍼시픽그룹은 집중호우 피해지역 복구 및 이재민 지원을 위해 성금 2억원을 기부한다고 23일 밝혔다. 기부금은 사회복지공동모금회를 통해 전달될 예정이다. 이상목 아모레퍼시픽그룹 대표는 “이번 집중호우로 큰 피해를 입은 모든 분들에게 진심으로 위로의 뜻을 전한다”며 “피해 현장의 원활한...
2023.07.23.,"유통업계, 집중호우 피해 지역에 기부 행렬 이어진다","SPC, 홍수와 산사태 피해 지역에 빵·생수 기부 아모레퍼시픽그룹, 이재민 지원 위해 2억원 전달 아주경제=김다이 기자 dayi@ajunews.com 21일 전라도 익산에 위치한 나바위성당에서 SPC 임직원들이 폭우 피해지역에 지원할 구호물품을 전달하고 있다. [사진=SPC] 유통업계에서 집중호우로 침수 및 시설 피해를 입은..."
2023.07.23.,‘中 리오프닝 기대’ 꺽인 아모레 · LG생건...“실적 회복할 수 있을까”,작년 12월 중국 리오프닝 이후 대표적 수혜 예상 기업으로 여겨지던 아모레퍼시픽과 LG생활건강이 올해 1분기에 이어 2분기 실적까지 시장 기대치를 하회할 것으로 전망되면서 우려가 커지는 모습이다. 이에 증권사들도 최근 이들 기업의 목표 주가를 잇따라 낮추고 있다. 아모레퍼시픽의 경우 목표주가를...
2023.07.23.,"""오직 당신만을 위해"" 맞춤 화장품…새역사 쓰는 K뷰티[식약처가 간다]",아모레 성수는 아모레퍼시픽의 브랜드와 제품 1300여개를 체험하고 구매할 수 있는 공간이다. 이날 조제관리사는 메이크업 아티스트와의 상담 및 피부톤 측색 결과에 따라 고객의 피부 톤에 가장 자연스러운 파운데이션·쿠션 컬러를 찾아주는 업무를 하고 있었다. 시중에 판매되는 파운데이션의 경우 보통...
2023.07.23.,"SK E&S, 글로벌 재생에너지사업 확장 박차… 베트남 대표사무소 개소","지난해 3월 국내 최초로 아모레퍼시픽과 20년간 5㎿ 규모의 재생에너지 전력거래계약(PPA·Power Purchase Agreement)을 체결했고, SK 스페셜티(20년간 50MW 규모), BASF 등과도 각각 PPA 협약을 맺었다. SK E&S 관계자는 ""베트남 재생에너지 사업 진출은 단순 해외 재생에너지 자산확보 의미를 넘어 해외 온실가스..."
2023.07.23.,"주식 100만원으로 시작해 100억 번 슈퍼개미, 그의 매매기법이 [자이앤트TV]","김 작가가 ‘양지 차트’의 대표사례로 든 종목은 삼성중공업, HD한국조선해양 등 조선업종 대표종목 차트였고, ‘음지 차트’의 사례로 꼽은 종목은 아모레퍼시픽이었습니다. 그는 “개인 투자자마저 뻔하다고 잘 챙겨보지 않는 향후 1~2년 실적 전망치가 늘어나는 동시에 장단기 이동평균선이 정배열로 모여..."
2023.07.23.,핸드크림을 얼굴에 발라도 될까,"아모레퍼시픽 관계자의 대답은 조금 달랐습니다. 샴푸와 세안제(폼클렌저) 모두 세정을 목적으로 우리 몸에 사용하는 제품으로, 기본적으로 안전성이 검증된 세정 성분을 사용하고 있기 때문에 샴푸로 세수를 한다고 해서 심각한 문제가 발생하지는 않는다고 합니다. 물론 심각한 문제는 아니더라도 목적에 맞지..."
2023.07.23.,"SK E&S, 재생에너지사업 확장…베트남 대표사무소 개소","지난해 3월 국내 최초로 아모레퍼시픽과 20년간 5MW 규모의 재생에너지 전력거래계약(PPA, Power Purchase Agreement)을 체결했고, SK 스페셜티(20년간 50MW 규모), BASF 등과도 각각 PPA 협약을 맺었다. SK E&S 관계자는 ""베트남 재생에너지 사업 진출은 단순 해외 재생에너지 자산확보 의미를 넘어 해외 온실가스..."
2023.07.23.,MZ직원 Young感 마케팅! 패션뷰티업계 이색 론칭 스토리,아모레퍼시픽의 사내 벤처 프로그램을 통해 론칭한 '비레디'는 Z세대 남성을 겨냥한 남성 메이크업 브랜드다. 아모레퍼시픽 직원 4명이 모여 자연스러운 메이크업을 즐기는 Z세대 남성 소비자가 늘고 있지만 기존 시장에 이들을 위한 색조 브랜드가 없었다는 점에 주목해 론칭하게 됐다. 이러한 배경을...
2023.07.24.,"아모레퍼시픽, ""가맹점주님들 만납시다""…왜?",아모레퍼시픽이 LG생활건강의 가맹사업 철수 소식이 알려진 직후 아리따움 가맹점주들과 만남을 갖기로 한 것으로 확인됐다. 아리따움은 아모레퍼시픽이 운영하는 화장품 브랜드숍 중에 가장 많은 가맹점이 있는 브랜드다. 아리따움 가맹점주들이 LG생활건강 소식에 동요하자 만남기로 한 것으로 보인다....
2023.07.24.,"아모레퍼시픽, 라네즈 日 라인업 확대…'워터 슬리핑 마스크' 론칭",9월 온라인·오프라인 판매 시작 대표 제품 내세워 日 시장 공략 아모레퍼시픽 라네즈가 일본 공략에 고삐를 죈다. 워터 슬리핑 마스크를 출시하고 제품 라인업을 확대하며 현지 소비자 유치에 힘을 쏟는다는 전략이다. 24일 업계에 따르면 라네즈는 오는 9월 일본에서 워터 슬리핑 마스크를 론칭한다. 워터...
2023.07.24.,"뷰티업계, 집중호우 피해 복구 총력 지원","아모레퍼시픽그룹을 비롯해 LG생활건강, 애경산업 등은 폭우로 피해를 겪은 지역 이재민들을 위해 성금 및 생활용품을 지원하고 있다. 아모레퍼시픽그룹은 집중호우 피해 지역 복구와 이재민 지원을 위해 성금 2억 원을 기부했다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와..."
2023.07.24.,[사회공헌 소식] 아모레퍼시픽그룹·우아한형제들·오리온 外,"아모레퍼시픽그룹, 집중호우 피해 복구에 2억 원 기부 아모레퍼시픽그룹이 집중호우 피해 지역 복구 및 이재민 지원을 위해 성금 2억 원을 기부한다. 기부금은 사회복지공동모금회에 전달돼 호우 피해 지역의 신속한 복구와 이재민을 위한 지원 등에 사용할 계획이다. 이상목 아모레퍼시픽그룹 대표는 ""이번..."
2023.07.24.,코스맥스 맞춤형 화장품 출사표… 아모레에 도전장 내미나,초개인화 역량에 집중하고 있던 아모레퍼시픽과 같은 사업 부문으로 맞붙게 된 셈이다. 맞춤형 화장품 플랫폼인 '쓰리와우(3WAAU)'는 코스맥스의 첫 자체 브랜드로 올해 3월 처음 오픈했다. 쓰리와우는 공식 사이트나 앱에서 총 1260만 가지 조합을 주문 제작해 주는 전용 서비스다. 주문 이후 24시간 이내로...
2023.07.24.,"[더벨]김기병 롯데관광 회장, 신준호 푸르밀 회장서 100억 빌린 까닭은","김 회장 일가는 푸르밀 외에도 아모레퍼시픽과도 혈연 간 자금거래를 이용하고 있다. 지난 2021년 신 사장과 장남 김한성 동화면세점 대표는 각각 140만주, 59만주를 맡기고 아모레퍼시픽으로부터 총 200억원을 빌렸다. 특히 이자율이 0%라는 점에서 금리를 고려하면 아모레퍼시픽이 김 회장 일가에 소위..."
2023.07.24.,"아프리카TV, 디지털 마케팅사 ‘씨티티디’ 인수...광고 사업 역량 강화","씨티티디는 G마켓, S.I.Village, LFmall, 아모레퍼시픽, 롯데ON 등 국내 주요 기업의 이커머스 사이트를 구축하고 운영 대행하는 등 디지털 컨버전스 부분과 마케팅 분야에서의 전문적인 커버리지를 보유하고 있다. 또한, 지난 수년간 사단법인 한국디지털기업협회에서 주관하는 ‘A.N.D Award’에서 여러 차례..."
2023.07.24.,"유통업계, 집중호우 피해 지역에 따뜻한 손길","애경산업 관계자는 ""집중호우로 인해 어려움을 겪고 있는 지역 주민들에게 조금이나마 힘이 되고자 이 같은 지원을 결정하게 됐다""며 ""피해를 입은 주민들이 하루빨리 일상으로 돌아갈 수 있기를 바란다""고 말했다.아모레퍼시픽그룹은 성금 2억원을 기부했다. 기부금은 사회복지공동모금회에 전달돼 호우 피해..."
2023.07.25.,"'K뷰티' 올 2분기 성적표는…""대기업 흐림, 중소중견 맑음""","25일 관련 업계에 따르면 아모레퍼시픽은 26일, LG생활건강은 27일 2분기 실적을 내놓는다. 애경산업과 한국콜마도 내달 7일과 14일 실적 발표를 하는 등 후속 일정도 예정됐다. 업계에선 지난 1분기 실적보단 나아질 것으로 기대하는 기류가 있다. 다만 중국 부진이 지속되는 만큼 큰 폭의 개선을 전망하긴 어렵단..."
2023.07.25.,"서민정 '승계 핵심' 아모레 이니스프리, 7번째 인상","국내 화장품 업계 부진에도 최근 빠르게 성장하고 있는 아모레퍼시픽 브랜드 이니스프리가 올해 들어 일곱 번째 가격인상을 단행했습니다. 이니스프리는 아모레 서경배 회장의 장녀 서민정 담당이 2대 주주로, 소위 승계의 핵심 역할을 할 계열사로 주목받고 있는데요. 전서인 기자 연결합니다. 이니스프리가..."
2023.07.25.,K-뷰티·K-관광·K-바캉스 1석3조 '코리아 서머 뷰티 세일',"이 자리에는 이상목 아모레퍼시픽그룹 대표, 조윤수 지니더바틀 대표, 배우 한고은 씨, 뷰티 크리에이터 이사배 씨를 비롯해 K-뷰티 기업 대표와 관계자 20여 명이 함께했다. (사진=문화체육관광부) 이날 아모레 성수 K-뷰티 현장을 찾은 장미란 문체부 2차관은 업계 관계자들과 간담회를 열고 K-뷰티와 융합한 K..."
2023.07.25.,“여기 다 있대~” ‘MZ 백화점’ 된 다이소의 인기 비결,"아모레퍼시픽과 LG생활건강 등 한국의 대표 화장품 회사의 제품을 생산하는 한국콜마·코스맥스·코스메카코리아 등이 대표적이다. 그 결과 다이소 뷰티 용품의 1~6월 매출은 전년 대비 약 70% 정도 증가했다. 같은 기간 기초 화장품은 약 90%, 색조 화장품은 약 50% 늘었다. 인기 요인은 ‘가격·접근성·SNS’..."
2023.07.25.,"한국실내디자인학회, 국제학생워크숍 개최",이번 워크숍은 △등록과 성수 사이트 스터디 △한양대 건축관 투어 △개회식 △총회 △특강(아모레퍼시픽 허유석 팀장) △인사동 한국전통문화체험 △작품 프리젠테이션 △서울디자인재단과 AIDIA 협약식 △시상식 △폐회식 및 K-팝 공연 △만찬 순으로 진행됐다. 서울디자인재단과 AIDIA의 협약식과...
