날짜,제목,내용
2023.08.13.,"[PGS2] 다나와·젠지·DK, 고속도로 탔다…GP는 힘겨운 여정",©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS2 그룹 스테이지 최종 순위 한국 팀 4팀 중 3팀이 PGS(펍지 글로벌 시리즈) 2 승자 브래킷 진출에 성공했다. 1팀만 승자조에 올랐던 PGS1과는 정반대의 호성적이다. 다나와 이스포츠(DNW)와 젠지(GEN)는 12일 사우디아라비아 리야드에서 열린 크래프톤 주최...
2023.08.13.,'항복',크래프톤과 2023 물총축제이 협업한 배틀그라운드 IP기반 페스티벌 '워터그라운드'가 주말 서울 마포구 문화비축기지에서 열렸다. 배틀그라운드 캐릭터 복장을 한 참가자가 축제를 즐기고 있다.
2023.08.13.,[포토] 물총 전쟁,13일 서울 마포구 문화비축기지에서 크래프톤과 2023 물총축제 협업으로 열린 워터그라운드 행사에서 시민들이 즐거운 시간을 보내고 있다.
2023.08.13.,"[PGS2] 다나와 서울 ""20점짜리 경기력…마음 다잡겠다""","©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲다나와 이스포츠 서울(seoul·조기열) 선수 ""팀 내부적으로도 개인적으로도 문제가 있었지만, 새로운... 다나와(DNW)는 앞서 지난 12일 사우디아라비아 리야드에서 열린 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 PGS2 그룹 스테이지 3일차 경기에서 49포인트..."
2023.08.14.,"게임 업계 ‘연봉킹’ 김창한 크래프톤 대표…상반기 보수 33억원, 전년 대비...","김창한 크래프톤 대표가 상반기 32억7600만원의 보수를 받아 게임업계 연봉 1위를 기록했다. 14일 금융감독원 전자공시시스템에 따르면 김 대표는... 크래프톤은 김 대표에 대해 “시장 및 기술 변화를 빠르게 읽고, 새로운 기회를 발굴해 회사의 장기 성장 발판을 마련했다”고 평가했다. 이병욱..."
2023.08.14.,"[브랜드평판] 크래프톤, 게임 상장기업 8월...1위","2위 엔씨소프트, 3위 넷마블 순 2023년 8월 게임 상장기업 브랜드평판 빅데이터 분석결과 1위 크래프톤, 2위 엔씨소프트, 3위 넷마블 순으로... 2023년 8월 게임 상장기업 브랜드평판 10순위는 크래프톤, 엔씨소프트, 넷마블, 펄어비스, 넥슨게임즈, 컴투스, 네오위즈, 위메이드, 데브시스터즈..."
2023.08.14.,"김창한 크래프톤 대표, 실적부진에도 셀프 성과급 잔치 논란",김창한 크래프톤 대표가 올해 상반기 실적 부진에도 지난해 대비 5배가 넘는 보수를 수령한 것으로 알려지면서 투자자들의 원성이 거세지고 있다. / 사진 = 크래프톤 김창한 크래프톤 대표가 올해 상반기 실적 부진에도 지난해 대비 5배가 넘는 보수를 수령한 것으로 알려지면서 투자자들의 원성이...
2023.08.14.,"속도 붙는 콘솔 시장 진출, 하반기 신작은?","관련 업계에 따르면 네오위즈, 넥슨, 넷마블, 엔씨소프트, 위메이드, 카카오게임즈, 크래프톤, 펄어비스(가나다순) 등이 콘솔 플랫폼 게임을 제작을 시도 중이다. 수년 전부터 네오위즈, 넥슨, 엔씨소프트, 크래프톤, 펄어비스 등이 콘솔 플랫폼 확장을 준비했고 최근 카카오게임즈, 넷마블 등도 콘솔 시장을..."
2023.08.14.,"최저임금 약속한 남궁훈 카카오 前 대표, 상반기 IT 보수킹 '97억원'","2위는 크래프톤의 김창한 대표, 3위는 카카오엔터테인먼트의 이진수 각자대표다. 최수연 네이버(NAVER) 대표는 10억4200만원을, 홍은택 카카오... IT업계에서 두 번째로 많은 보수를 챙긴 건 크래프톤의 김창한 대표다. 김 대표는 급여 4억8100만원, 상여 27억9500만원 등 총 32억7600만원을 챙겼다. 김..."
2023.08.14.,"크래프톤, 김창한 대표 상반기 보수 33억원..전년비 520%↑",크래프톤 김창한 대표이사가 지난 상반기 33억원 가까운 보수를 받았다. 지난해 성과급을 수령한 데 따른 것으로 지난해 상반기보다 520% 늘었다. 14일 크래프톤 반기보고서에 따르면 김창한 대표는 지난 상반기 급여 4억8100만원에 지난해분 성과급으로 27억9500만원 등 총 32억7600만원을 보수로...
2023.08.14.,"[대전환 AI시대⑨] 인공지능이 만든 게임 캐릭터, 사람처럼 생각한다",'배틀그라운드'로 유명한 크래프톤은 지난 2021년부터 딥러닝과 AI 성장 가능성에 주목해 게임을 비롯한 다양한 신사업에 해당 기술을 적용할 수 있도록... 크래프톤 AI 센터 격인 딥러닝 본부는 본부장인 이강욱 미국 메디슨 위스콘신대(UW메디슨) 전기컴퓨터공학부 교수를 중심으로 박사급 인력들이 포진해...
2023.08.14.,[게임 브리핑] 넥슨·넷마블·스마일게이트·컴투스·크래프톤·펄어비스,"[이미지 = 크래프톤 제공] ◇ 배틀그라운드 모바일, 프로 리그 'PMPS 2023 시즌 3' 개막 ㈜크래프톤(대표 김창한)은 '배틀그라운드 모바일 프로 시리즈(PUBG MOBILE Pro Series, 이하 PMPS) 2023 시즌 3'를 12일 개최한다고 밝혔다. PMPS 2023은 올해 배틀그라운드 모바일의 국내 최강팀을 가리는 프로 리그로 총 3개의..."
2023.08.14.,"[PGS2] '치킨' 젠지, GF 파란불…다나와 10위ㆍDK 16위",©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS2 승자 브래킷 리더 보드 PGS(펍지 글로벌 시리즈) 2 승자 브래킷에 진출한 한국 팀 3팀의 희비가 엇갈렸다.... 젠지는 13일 사우디아라비아 리야드에서 열린 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 PGS2 승자 브래킷 1일차 경기에서 47포인트(28킬)를...
2023.08.15.,"크래프톤, 노브랜드 버거와 '디펜스 더비팩' 출시",크래프톤이 독립 스튜디오 라이징윙스의 실시간 전략 디펜스 모바일 게임 ‘디펜스 더비’가 신세계푸드의 노브랜드 버거와 컬래버레이션을 진행한다고 15일 밝혔다. 노브랜드 버거와 함께 선보이는 ‘디펜스 더비팩’은 지난달 출시 이후 인기를 끌고 있는 이색 메뉴 ▲페퍼로니피자 치킨 ▲감자튀김...
2023.08.15.,"게임 ‘연봉킹’ 누구?…김창한 크래프톤 대표, 상반기 보수 32.7억","사진=크래프톤 올 상반기 국내 게임 업계 ‘연봉킹’은 김창한(사진) 크래프톤(259960) 대표였다. 김 대표는 총 32억7600만원의 보수를 받으며 김택진 엔씨소프트(036570) 대표, 장현국 위메이드(112040) 대표 등을 제치고 가장 많은 보수를 받은 최고경영자(CEO)가 됐다. 15일 금융감독원에 따르면 김창한..."
2023.08.15.,[게임 상장기업 브랜드평판] 1위 크래프톤·2위 엔씨소프트·3위 넷마블,"크래프톤 (사진=크래프톤 로고) 게임 상장기업 브랜드평판 2023년 8월 빅데이터 분석결과, 1위 크래프톤 2위 엔씨소프트 3위 넷마블 순으로 분석되었다. 한국기업평판연구소는 게임 상장기업 28개에 대한 브랜드 빅데이터 평판분석을 하였다. 2023년 7월 14일부터 2023년 8월 14일까지의 국내..."
2023.08.15.,넥슨 원톱? 실속은 크래프톤…'3N+2K' 5대 게임사 2분기 성적표,주요 게임사 '3N(넥슨·엔씨소프트·넷마블)+2K(크래프톤·카카오게임즈)'의 2분기 실적발표가 마무리되면서 각 게임사들의 희비가 엇갈렸다. 전분기... 영업이익률 1위는 강력한 자체 IP(지식재산권) 'PUBG: 배틀그라운드' 를 보유한 크래프톤이 차지했다. ◇2N+2K 합산 영업이익 상회한 '넥슨'…中 시장은...
2023.08.15.,국내 재계‧IT‧통신‧게임업계 올 상반기 연봉킹은?,"9억 게임업계 김창한 크래프톤 대표 32.7억 올해 상반기 주요 대기업 그룹 총수 가운데 신동빈 롯데그룹 회장이 가장 많은 급여를 받은 것으로... 게임업계 CEO 가운데에서는 김창한 크래프톤 대표가 32억7600만원으로 올 상반기 연봉킹에 올랐다. 급여는 4억8100만원, 인센티브 및 자기주식 등..."
2023.08.15.,"남궁훈 카카오 전 대표, IT·게임업계 상반기 보수 1위…스톡옵션만 94억원","김창한 크래프톤(259960) 대표가 게임 업계 최고경영자 중에서 가장 많은 보수를 받았다. 김 대표는 인센티브 및 자기주식 등 상여 27억 9500만 원과 급여 4억 8100만 원 등 총 32억 7600만 원의 보수를 지급받았다. 크래프톤은 ""시장 및 기술 변화를 빠르게 읽고, 새로운 기회를 발굴해 회사의 장기..."
2023.08.15.,"2K, 하반기엔 턴어라운드 가능할까","한국 게임업계에서 2K로 불리며 3N(넥슨·엔씨소프트·넷마블)을 바짝 뒤쫒던 카카오게임즈와 크래프톤이 2분기 부진한 모습을 보였다. 캐시카우 역할을... 크래프톤은 같은 기간 영업이익이 21% 줄어든 1315억원을 기록했다. 매출은 3871억원으로 같은 기간 9%, 당기순이익은 1285억원으로 34% 줄었다. 전체..."
2023.08.15.,요즘 서울에서 기업들이 관심 갖는 ‘이것’의 정체는?,지난 2021년 IT기업 크래프톤은 성수동 이마트 부지를 1조원대에 인수했다. 크래프톤은 이곳을 사옥을 포함한 업무시설 및 상가로 복합 개발할 계획이다. 올해 3월에는 인근에 위치한 상업용 건물 2개 동을 총 640억원에 추가 매입하면서 지역 일대에 크래프톤 타운을 조성할 것으로 알려졌다. 같은 해 화장품 업체...
2023.08.15.,"[PGS2] 다나와·젠지, 배그 종주국 자존심 지켰다",©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS2 승자 브래킷 최종 순위 케르베루스와 페이즈 클랜의 무차별 화력에 다수의 팀들이 곤혹을 겪은... 다나와(DNW)는 14일 사우디아라비아 리야드에서 열린 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 'PGS(펍지 글로벌 시리즈) 2' 승자 브래킷 2일차...
2023.08.16.,주가 60% 급락에도 성과급은 '펑펑'…크래프톤 주주 속탄다,김창한 크래프톤 대표. 사진=크래프톤 제공 신작 공백에 따른 실적 하향세에도 불구하고 김창한 크래프톤 대표가 성과에 따른 상여금을 대거 수령한 것으로 나타났다. 투자자들 사이에서는 크래프톤이 주가 부양을 뒤로한 채 성과급 지급에만 몰두하고 있다는 지적이 나온다. 16일 금융감독원에 따르면...
2023.08.16.,크래프톤도 '인디 게임' 시장 뛰어들었다…비옥해지는 '문화의 토양',"[이미지=크래프톤] 크래프톤이 인디게임 시장에 출사표를 던졌다. 이외에도 다양한 기업들이 인디 게임 시장과의 상생을 통해 문화의 건강한 토양을 구축하는 데 힘쓰고 있다. 16일 녹색경제신문 취재결과를 종합하면, '킬 더 크로우즈'가 2023 방구석 인디 게임쇼에서 유저들의 좋은 반응을 이끌어냈다. 지난 7월..."
2023.08.16.,"크래프톤, 노브랜드 버거와 ‘디펜스 더비’ 컬래버레이션 진행",크래프톤(대표 김창한) 독립 스튜디오 라이징윙스의 실시간 전략 디펜스 모바일 게임 '디펜스 더비'와 신세계푸드 '노브랜드 버거'의 컬래버레이션이 진행된다. 이번 컬래버레이션을 통해 이용자들은 게임뿐만 아니라 일상생활 속에서 '디펜스 더비'를 만나볼 수 있다. 노브랜드 버거와 함께 선보이는 ‘디펜스...
2023.08.16.,"“‘제2의 ‘배그’ 발굴한다”…크래프톤, 상반기까지 5000억 넘게 투자","크래프톤이 중소형 게임 개발사에 대한 투자를 지속적으로 늘리며 중장기 성장 동력 확보에 나선다. 특히 국내 뿐만 아니라 주요 투자 지역인 인도, 미국 등지의 중소 개발사에도 큰 규모의 투자를 단행한 것으로 나타났다. 16일 크래프톤의 반기보고서에 따르면, 지난 2021년 말 9개에 불과했던..."
2023.08.16.,상반기 게임업계 임직원 보수 1위는 김창한 크래프톤 대표 '32.7억원'... 1~5...,"크래프톤 김창한 대표(크래프톤) 크래프톤 김창한 대표가 올해 상반기 실적을 공시한 게임사 임직원 중 가장 많은 보수를 수령한 것으로 나타났다. 16일 금융감독원 전자공시시스템에 따르면 크래프톤 김창한 대표는 올해 상반기 급여 4억8100만원, 상여 27억9500만원을 포함해 총 32억7600만원의 보수를..."
2023.08.16.,엔씨 '긴축'에 김창한 크래프톤 대표 '게임 연봉킹'...책정 기준 두고 '논란',"김택진 엔씨소프트 대표김택진 대표의 올해 상반기 보수 수령액이 2020년 상반기 보수의 20% 수준인 26억원으로 감소한 반면 김창한 크래프톤 대표의... 나온다.크래프톤의 경영지표가 '체감 악재'와 비교하면 견실한데다, '배그의 아버지'인 김 대표가 그간 온전히 받지 못했던 보상을 받은 결과라는 평가도..."
2023.08.16.,게임 개발 효율화 도구부터 친구 같은 챗봇까지…초거대 AI에 꽂힌 게임업계,"넥슨·엔씨소프트·크래프톤 등에서 초거대 AI 연구 활발 B2B 용도부터 B2C 용도까지 활용폭 다채로워 초거대·생성 AI에 열린 게임업계 ""생성 AI는 혁명... [사진=아주경제 DB] 크래프톤은 자회사인 띵스플로우를 통해 거대언어모델을 활용한 지식 기반 챗봇을 개발 중이다. 여기서 지식이란 학술적 지식을 넘어..."
2023.08.16.,게임株 ‘고난의 행군’에 증권사 사실상 매도 의견[투자360],"14일 종가 기준 크래프톤은 6% 감소한 16만1500원을 기록했고 엔씨소프트, 넷마블, 카카오게임즈는 모두 5%가량 하락했다. 펄어비스 주가는 지난달 마지막 거래일 대비 0.71% 상승해 보합권에 머물렀다. 게임주 주가가 하락한 원인은 2분기 실적 부진 때문이다. 크래프톤의 2분기 영업이익은 1315억원으로 전년..."
2023.08.16.,"[PGS2] 게임피티, GF행 희망 살렸다…DK는 '빨간불'",©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS2 패자 브래킷 1일차 리더 보드 PGS2 패자 브래킷 첫날 이프유마인 게임피티(GP)와 디플러스 기아(DK) 간... 게임피티는 15일 사우디아라비아 리야드에서 열린 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 'PGS(펍지 글로벌 시리즈) 2' 패자 브래킷 1일차...
2023.08.16.,"2023년 상반기 게임 업계, ""이제는 더 이상 물러날 곳이 없다""","크래프톤은 매출 28.1%, 영업이익 53.5%의 감소를 기록했습니다. 넷마블의 경우 매출은 소폭 상승했지만, 신작 마케팅비 집행과 자회사 인력 감축에 따른... 크래프톤은 작년 동기 대비 2.2% 감소한 매출과 13.8% 감소한 영업이익을 냈으며, 넷마블은 소폭 감소한 매출을 기록하며 적자를 유지했습니다...."
2023.08.17.,"크래프톤, e스포츠 대회 ‘PGS 2’ 파이널 진출팀 발표",크래프톤(259960)은 자사 게임 ‘PUBG: 배틀그라운드’(이하 배틀그라운드)의 글로벌 이(e)스포츠 대회인 ‘펍지 글로벌 시리즈(이하 PGS) 2’의 그랜드 파이널 진출팀을 17일 발표했다. 지난 13일과 14일에 진행된 승자조 경기에서는 각각 3개의 치킨을 기록하며 압도적인 경기력으로 1위와 2위를 기록한...
2023.08.17.,"크래프톤-노브랜드 버거, '디펜스 더비팩' 출시","크래프톤(대표 김창한)의 독립 스튜디오 라이징윙스는 신세계푸드 노브랜드 버거와 실시간 전략 디펜스 모바일 게임 ‘디펜스 더비(Defense Derby)’의 협업... 크래프톤, 노브랜드 버거와 ‘디펜스 더비팩’ 출시. 노브랜드 버거와의 컬래버레이션을 기념해 ‘노브랜드 버거 7일 출석부’도 선보인다. 게임에..."
2023.08.17.,"""환율 위기?""…강달러땐 넷마블·크래프톤 '2천억↑' 더 번다",크래프톤도 환율 상승시 세전이익이 증가하는 대표적인 게임사다. 최근 정보통신산업진흥원(NIPA)이 발표한 지난해 국내 주요 정보통신기술(ICT) 수출 기업 동향에 따르면 넷마블의 수출액은 2조2483억원이었다. 크래프톤은 1조7509억원을 기록해 그 뒤를 이었다. 엔씨소프트 역시 해외 및 로열티 매출 비중이...
2023.08.17.,[게임스톡] 크래프톤 3거래일 만에 상승 1.08%↑,크래프톤 주가가 3거래일 만에 반등에 성공했다. 17일 크래프톤 주가는 전거래일 대비 1.08%(1700원) 상승한 15만 9700원에 장을 마감했다. 이날 이 회사 주가는 개장 직후 상승세로 전환했다. 이후 특별한 반등없이 1% 내외의 등폭을 유지하며 거래를 마쳤다. 외국인은 3거래일 만에 대량으로 매수 전환했다....
2023.08.17.,"[더벨]크래프톤, 불황에도 빛나는 '영업이익률'",크래프톤이 다른 게임사에 비해 우위에 있는 지점은 수익성이다. 매출이 부진하면 영업이익까지 휘청거리는 경쟁사와 다르게 크래프톤은 주춤한 실적 속에서도 비교적 탄탄한 영업이익을 유지하고 있다. 국내 주요 게임사 중에서 2분기 기준 영업이익률이 가장 높다는 점이 눈에 띈다. ◇2분기 영업이익률...
2023.08.17.,"‘배그’ 후속 없는 크래프톤, ‘신작 제안제’로 해법 찾는다",크래프톤의 상반기 매출이 줄었다. '배틀그라운드'를 이을 만한 히트작이 없는데다 주요 게임 업데이트가 하반기에 집중됐기 때문이다. 크래프톤은 해결책을 찾기 위해 '더크리에이티브' 제도를 통해 내부 신작 제안 확대에 나서는 등 퍼블리싱 역량 강화에 전력다. 17일 데이터뉴스가 금융감독원...
2023.08.17.,"“브랜디드 아이템, 게임 생태계 지원하는 최고의 방법”",크래프톤은 올해 초 ‘배틀그라운드’ 프로씬에 ‘글로벌 파트너 팀’ 제도를 도입했다. 파트너 팀은 국제 대회 시드권과 함께 ‘팀 브랜디드 아이템’ 혜택을 얻는다. 발표 당시 크래프톤은 “배틀그라운드 e스포츠의 지속가능한 환경을 만들기 위해 제도를 마련했다”고 도입 배경을 설명했다. 팀 브랜디드...
2023.08.17.,급등하는 원·달러 환율... 크래프톤·넷마블 등 해외 매출 비중 높은 게임사...,최근 원·달러 환율이 급등하면서 크래프톤·넷마블·펄어비스 등 해외 매출 비중이 높은 국내 게임사가 수혜를 받을 수 있을 것으로 전망되고 있다.... 특히 크래프톤과 넷마블의 경우 적지 않은 환차익을 거둘 것으로 기대되고 있다. 17일 금융감독원 전자공시시스템에 따르면 크래프톤의 연결기준 올해...
2023.08.17.,"[PGS2] '박글튼' 제임스 기젠, 박격포로 소닉스 우승 이끈다","©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲소닉스의 '티글튼(TGLTN)' 제임스 기젠(James Giezen) 선수 ""소닉스는 한번 발동이 걸리면 마치 기름칠이 잘 된... 크래프톤은 PGS2에 국제대회 처음으로 비상호출을 비롯해 박격포, 판처파우스트, 접이식 방패 등의 신규 장비를 새롭게 도입했다. 실제, 직접 '막대자..."
2023.08.18.,게임업계는 아직 ‘메타버스’ 확장 중… ‘3N’부터 컴투스‧크래프톤까지 각...,"국내 게임업계를 대표하는 3N(넥슨‧엔씨소프트‧넷마블), 그리고 컴투스와 크래프톤 등이 메타버스 관련 사업에서 두각을 나타내고 있다. 이들은... 마지막으로 크래프톤은 네이버제트와 메타버스 플랫폼 사업을 위한 합작회사 설립에 나섰다. 양사는 지난해부터 웹 3.0에 기반한 메타버스 프로젝트..."
2023.08.18.,"크래프톤 주식 하향...김창한 크래프톤 대표, '나 홀로' 성과급 잔치 논란","김창한 크래프톤 대표가 최근의 부진에도 불구하고 역대급 성과급을 받으며 구설수에 올랐다. <크래프톤> 게임업계가 올해 상반기 전반적으로 부진을 겪은 가운데, 김창한 크래프톤 대표가 역대급 성과급을 받아 구설수에 오르고 있다. 업계에 따르면 김창한 대표는 올해 상반기 급여 4억8100만원, 상여..."
2023.08.18.,[게임 K-뉴딜] 크래프톤 1.08% 올라 업종 내 상승률 상위권,"이들 구성 종목 중 크래프톤은 전거래일 대비 1.08% 상승해 KRX 게임 K-뉴딜지수 구성 종목 중 주가상승률 1위를 기록했다. 한편, 넷마블은... 1위 크래프톤 15만9700원(1.08%)▲2위 펄어비스 5만6100원(0.72%)▲3위 네오위즈 3만7250원(-0.13%)▲4위 넥슨게임즈 1만7060원(-0.99%)▲5위 NHN 2만5050원..."
2023.08.18.,[레벨UP] 넷마블·컴투스·크래프톤·넥슨,"크래프톤이 '펍지: 배틀그라운드' 글로벌 이스포츠 대회인 '펍지 글로벌 시리즈 2' 그랜드 파이널에 진출한 16개팀을 공개했다. 넥슨이 온라인 게임... 크래프톤 'PGS 2' 그랜드 파이널 진출팀 발표 [사진=크래프톤 제공] ■ 크래프톤, 'PGS 2' 그랜드 파이널 진출 16개팀 발표 크래프톤이 '펍지: 배틀그라운드..."
2023.08.18.,[게임했手] 치열한 심리전 배틀…크래프톤 ‘디펜스 더비’ 체험기,디펜스 장르에 ‘전략’ 끼얹기 스카우팅·유닛 성장 ‘재미요소’ 엔드콘텐츠 부족한 점 아쉬워 크래프톤 라이징윙스에서 개발한 전략 디펜스 모바일게임 '디펜스 더비' 메인 이미지. (사진=크래프톤 제공) 영화 타짜에서 고니는 손이 눈보다 빠르다고 했습니다. 그게 사실이라면 손맛도 눈맛보다 빠를 수...
2023.08.18.,"크래프톤·엔씨·카겜, 실적 악화에도 재무건전성 '탄탄'...위메이드, 부채비...","크래프톤(대표 김창한)과 엔씨소프트(대표 김택진)는 매출과 영업이익이 모두 감소했고 넷마블(대표 권영식, 도기욱)은 6분기 연속 영업손실을... 크래프톤은 부채비율이 18.9%, 유동비율 813.4%로 탄탄한 상태다. 다만 유동비율은 전년 동기 대비 132.6%포인트 하락했다. 웹젠(대표 김태영)도 부채비율 11.1..."
2023.08.18.,"[2023 ESG보고서 분석] IT·반도체 업종, 공시율 80%…女등기임원 선임 기업 ...",지속가능보고서를 공시하지 않은 기업은 △크래프톤 △다우데이타 △더존비즈온 등 3개사였다. 이들 기업 모두 올해 지속가능경영보고서 발간... 스코프3 배출량을 보고서에 공개하지 않은 기업은 △SK텔레콤 △KT △크래프톤 △넷마블 △카카오게임즈 △펄어비스 △현대오토에버 △다우데이타...
2023.08.18.,"[PGS GF 예고] 다나와-젠지-게임피티 ""부족한 점 보완해 경기력 끌어올리겠다...",다나와e스포츠/사진=크래프톤 하지만 다나와는 국제대회에서는 아직까지 아쉬운 성적을 기록하고 있습니다. 지난 2023 PGS1에서 4위를 기록해 한국팀... 국제대회서 강한 면모 보이는 젠지 젠지는 크래프톤의 글로벌 파트너 팀입니다. 그만큼 배틀그라운드 씬에서 다양한 업적을 쌓았고 명문 게임단으로 이름을...
2023.08.18.,"이프유마인 게임피티 ""그랜드파이널서 좋은 성적 거두기 위해 노력할 것"" (PG...","그들은 '게임PT' 수강생들로 구성된 아마추어 게임단에서 출발, 올해 3월 크래프톤의 공식 e스포츠 파트너팀으로 선정된 바 있다. 'PGS 2'는 PUBG Global... 호남대 e스포츠 학과와 MOU를 체결해 프로게이머 양성뿐 아니라 e스포츠 전문가 양성에도 힘쓰고 있다. 사진 = 크래프톤, 이프유마인 게임피티"
2023.08.19.,“1억원→5000만원…반토막” 연봉 자랑하더니…이젠 곡소리 난다,"엔씨소프트, 크래프톤, 카카오게임즈, 넷마블 등 국내 대형 게임사의 2022년 반기보고서와 2023년 반기보고서를 비교한 결과, 전 직원 급여를 합해... 크래프톤은 6700만원에서 5600만원으로, 약 1100만원 감소했다. 넷마블은 지난해 상반기 1인당 평균 급여액인 3700만원을 올해 그대로 유지하며 간신히..."
2023.08.19.,실적 부진 게임업계…방준혁·장현국 상여 '0원',"크래프톤 김창한 대표는 지난해에는 상여금을 자진 반납했지만, 올해는 상여금 27억9500만원을 포함해 32억7600만원을 수령하며 상반기 게임업계 최고 보수를 수령했다. 크래프톤은 지난해 영업이익 7516억원, 당기순이익 5002억원을 기록하며 호실적을 거뒀다. 지난해 창사 이래 최고 실적 기록을 썼던..."
2023.08.19.,"[PGS2] 韓, 매치 2위만 3회…다나와 6위 '분전'","©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS 2 그랜드 파이널 데이1 리더 보드 한국 팀들이 사우디아라비아 리야드에서 열린 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 'PGS(펍지 글로벌 시리즈) 2'에서 불운한 자기장에도 불구하고, 여섯 차례의 매치에서 세 번이나 2위를 기록하며 선전했다...."
2023.08.19.,"[PMPS S3] '나도 국대다'…덕산, 펄펄 난 '비니'에 P1 챔피언 등극",©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PMPS 시즌3 페이즈1 최종 순위 덕산 이스포츠가(DS)가 시즌2의 부진을 말끔히 털어내며 PMPS 시즌3 페이즈1... 덕산은 19일 온라인으로 진행된 크래프톤 주최 배틀그라운드 e스포츠 대회 PMPS(펍지 모바일 프로 시리즈) 2023 시즌3 페이즈1 데이4 경기에서 41점(24킬)을...
2023.08.19.,"PGS2 그랜드파이널 첫날, 다나와 6위 출발…젠지 10위, 게임PT 12위","사진 | 크래프톤 사우디아라비아 리야드에서 열린 배틀그라운드 국제대회 ‘펍지 글로벌 시리즈2(이하 PGS2)’ 그랜드파이널 첫날 경기(매치1~6)에서 한국 팀 다나와e스포츠(이하 다나와)가 6위로 출발하며 순조로운 출발을 보였다. 한국 유일의 글로벌 파트너 팀 젠지는 10위, 이프유마인 게임피티(이하..."
2023.08.19.,리니지 이제 끝물이라는데...그러면 한국 게임 망하나요? [더테크웨이브],"3N에 이어 메이저 게임사 ‘2K’로 불리는 카카오게임즈와 크래프톤은 영업이익이 전년 동기대비 각각 67.3%, 20.7% 감소했습니다. 주요 게임사 중 넥슨은 유일하게 실적이 상승세를 그렸어요. 넥슨만 보면 K게임 위기론이 무색할 지경이죠. 비결은 IP에 있었습니다. 넥슨은 “올해 2분기 ‘피파온라인4’ ‘피파..."
2023.08.19.,"덕산이스포츠, 'PMPS 시즌3' 페이즈1 토탈리더보드 1위 등극","'PMPS 2023' 시즌 3는 '배틀그라운드 모바일' 이스포츠 공식 유튜브, 틱톡, 네이버 스포츠 채널에서 중계된다. 페이즈 스테이지 일정 중 18일과 25일 경기는 오후 7시에 시작하며, 그 밖에 파이널을 포함한 나머지 모든 일정은 오후 3시에 시작한다. 사진 = 크래프톤 공식 중계 채널"
2023.08.19.,"[KeG] ""게임 산업의 꽃, e스포츠"", 제15회 대통령배 KeG 전국 결선 개막","이번 대회는 문화체육관광부가 주최하고 협회와 전라북도, 군산시, 전라북도콘텐츠융합진흥원이 주관하며, 한국콘텐츠진흥원, 대한체육회, 국민체육진흥공단, 라이엇 게임즈, 크래프톤, 넥슨코리아, SK텔레콤, 시디즈, 조마, 마이크로닉스, 에이수스, 미진비엔엘이 후원한다. 개회식에는 문화체육관광부..."
2023.08.19.,[PGS 통신] 다나와 6위로 1일차 마무리...1위 소닉스와는 12점 차이,"다나와e스포츠/사진=크래프톤 첫번째, 두번째 매치에서 좋은 흐름을 보여준 다나와는 세번쨰와 네번째 매치에서는 소수의 킬포인트를 추가하는데 그쳤습니다. 다섯번째 매치에서도 초반에 위기를 맞으며 불안한 상황이었지만 다행히 좋은 합을 보여줘 톱2를 기록했습니다. 마지막 매치에서는..."
2023.08.19.,[게임 K-뉴딜] NHN 3.39% 올라 업종 내 상승률 상위권,1위 NHN 2만5900원(3.39%)▲2위 펄어비스 5만7000원(1.6%)▲3위 넷마블 4만4100원(0%)▲4위 위메이드 3만7950원(-0.39%)▲5위 더블유게임즈 4만2500원(-0.47%)▲6위 네오위즈 3만7050원(-0.54%)▲7위 크래프톤 15만8000원(-1.06%)▲8위 엔씨소프트 25만원(-1.19%)▲9위 카카오게임즈 2만7750원(-2.12%)▲10위...
2023.08.20.,"[PGS2] '판처' 로키, 킬리더 2위…다나와는 우승 사정권","©AP신문(AP뉴스)/ 이미지 제공 = 크래프톤 ▲PGS2 그랜드 파이널 데이2 중간 순위 ""1위와 20점 차이만 유지한다면 한 매치에서 역전할 수 있다는 생각을... 다나와 이스포츠(DNW)는 한국 시간으로 20일 끝난 크래프톤 주최 배틀그라운드 글로벌 e스포츠 대회 'PGS(펍지 글로벌 시리즈) 2' 그랜드 파이널 2일차..."
