날짜,제목,내용
2023.06.20.,"재계, 2050년 탄소중립 위해 ‘수소’에 올인",두산에너빌리티가 창원에 구축 중인 수소액화플랜트는 준공을 앞두고 있다. 국내 최초로 준공되는 수소액화플랜트는 수소의 효과적인 저장 및 운송에 있어 획기적인 이정표가 될 전망이다. 두산퓨얼셀은 대표적인 수소 활용 분야인 수소연료전지 시장을 주도하고 있다. 두산퓨얼셀은 주력인 발전용...
2023.06.21.,"두산에너빌리티, 두산밥캣 지분 5% 매각…수소 신사업 재원으로",두산에너빌리티가 보유한 계열사 주식을 매각하고 수소를 비롯한 친환경 신사업에 투자한다. 두산에너빌리티는 21일 계열사 두산밥캣의 주식 500만주를 시간외 대량매매(블럭딜) 방식으로 처분한다. 처분 후 두산에너빌리티가 보유한 두산밥캣의 지분은 51.05%에서 46.06%로 감소한다. 이는 이날 장 마감후...
2023.06.21.,"두산에너빌리티, 두산밥캣 주식 블록딜","21일 장 개시 전 처분, 3000억 확보...""신사업 재원 확보"" 두산에너빌리티가 두산밥캣 주식을 블록딜(시간외대량매매)로 처분해 약 3000억원을 조달한다. 두산에너빌리티는 20일 이사회 열고 두산밥캣 주식 500만주(지분율 4.99%)를 블록딜로 처분하기로 했다. 회사는 21일 장 개시 전 주식을 매각해 2995억원의 투자..."
2023.06.21.,"[브랜드평판] 두산에너빌리티, 기계 상장기업 6월...1위","한국기업평판연구소 빅데이터 분석결과...2위 현대로템, 3위 두산밥캣 순 2023년 6월 기계 상장기업 브랜드평판 빅데이터 분석결과 1위 두산에너빌리티, 2위 현대로템, 3위 두산밥캣 순으로 분석됐다. 한국기업평판연구소는 기계 상장기업 81개 브랜드에 대해서 빅데이터 분석을 활용한..."
2023.06.21.,[N2 증시 풍향계] '최대주주 블록딜' 두산밥캣·'대규모 유상증자' CJ CGV…일...,"한국전력, 올 3분기 전기요금 동결에 약세 대동전자, 관리종목 지정에 22%대 급락 위드텍, 日 오염수 모니터링 기술 확보 '上' [뉴스투데이=임종우 기자] ■ 두산밥캣, 최대주주 블록딜 여파 하락 두산밥캣(241560)이 최대주주인 두산에너빌리티의 블록딜(시간 외 대량매매)에 하락하고 있다. 21일..."
2023.06.21.,"코스피, 파월 의장 의회 발언 앞두고 경계심 상승하며 외국인 사흘째 매도세…...","◆ 외인 매수/매도 종목 투자자별 매매 동향을 살펴 보면 외인 순매수 상위 종목은 현대차(486억원), 현대로템(239억원), HD한국조선해양(141억원), 두산에너빌리티(113억원), 기아(111억원), HL만도(97억원), LG전자(89억원), 현대위아(86억원), 현대모비스(77억원), 아모레퍼시픽(71억원), 원익QnC..."
2023.06.21.,"코스피, 파월 발언 관망세 속 약보합‥두산밥캣 7% 이상 하락",시가총액 상위 종목 살펴보면 혼조세를 보이는 가운데 두산밥캣이 최대 주주인 두산에너빌리티의 대규모 블록딜 여파로 7% 이상 하락하며 5거래일 연속 하락 흐름을 이어가고 있습니다. 또 CJ CGV가 재무 구조 안정화와 신사업 추진을 위해 대규모 유상증자를 추진하다는 소식에 15% 넘게 하락하고 있습니다....
2023.06.21.,"[시그널] '비우량' 두산퓨얼셀, 400억 원 회사채 수요예측 흥행",올 1분기 말 기준 두산에너빌리티가 최대주주로 34.8%의 지분을 가지고 있다. 최영록 나이스신용평가 연구원은 “발전용 연료전지 시장의 높은 성장세에 힘입어 양호한 실적 성장세를 보일 것”이라면서도 “품목특성상 정부 에너지정책 변화나 신기술 개발 등으로 사업기반 및 사업경쟁력이 크게...
2023.06.21.,"'새 주인 맞은 지 1년' 두산건설, 올해 실적 반등할까","이어 두산그룹과 특수관계인이 지분을 보유한 두산에너빌리티가 나머지 지분 46.35%를 보유 중인 상태다. 사모펀드에 경영권이 매각된 지 한 해만인 지난 2022년 두산건설은 당기순손실이 발생하면서 적자로 전환되는 등 이렇다 할 성과를 거두지 못했다. 매출의 경우 연결기준 1조3,986억원(2021년)에서 14...."
2023.06.21.,6월 21일 개장 전 주요공시,두산에너빌리티는 신성장 투자 재원 확보 등을 위해 보유중인 두산밥캣 주식 500만주(4.99%)를 21일 장 개시 전 시간외대량매매(블록 딜) 방식으로 처분한다고 공시했다. 처분 금액은 총 2995억원이다. 처분 후에도 두산에너빌리티는 두산밥캣 지분 46.06%를 보유해 최대주주로서 경영권을...
2023.06.22.,"현대차-한화임팩트-포스코-두산에너빌리티, 수소 생태계 확장 박차","현대자동차, 한화임팩트, 포스코, 두산에너빌리티 등 국내 주요 기업들이 수소 생태계를 다각도로 확장하고 있다. 현대자동차는 환경부와 하수처리장 폐기물에서 얻은 바이오가스를 활용해 청정수소 생산에 본격 나선다. 한화임팩트는 서부발전과 중형 액화천연가스(LNG) 가스터빈에 수소를 50%까지..."
2023.06.22.,"두산에너빌리티에 악재된 밥캣 매각… 증권가 ""그래도 간다""",외국인들로부터 20거래일 넘게 러브콜을 받아온 두산에너빌리티 주가가 하락세다. 보유중이던 두산밥캣 주식을 매각하면서 투자심리가 악화됐다는 게 중론이다. 하지만 증권업계는 향후 전망에 대해서는 여전히 긍정적이라는 평가다. SMR(소형모듈원전) 부문에서의 괄목할만한 성장이 이어질 것으로...
2023.06.22.,"[특징주]""너무 올랐나""…두산에너빌리티, 차익실현 매물 출회에 6%대↓",두산에너빌리티가 6%대 하락하고 있다. 단기 차익실현 매물이 출회되며 약세를 보이고 있는 것으로 풀이된다. 22일 마켓포인트에 따르면 오후 2시29분 현재 두산에너빌리티(034020)는 전 거래일보다 6.28% 내린 1만8060원에 거래되고 있다. 최근 단기급등에 따른 차익실현 매물이 나오면서 주가가 약세를...
2023.06.22.,"[오늘의 주목주] ‘블록딜 여파’ 두산에너빌리티 6%대 하락, 넥슨게임즈 급등",22일 코스피 시가총액 상위 30개 종목 가운데 두산에너빌리티 주가가 종가 기준으로 가장 크게 움직였다. 두산에너빌리티 주식은 전날보다 6.54%(1260원) 내린 1만8010원에 거래를 마쳤다. 주가는 전날보다 0.05%(10원) 낮은 1만9260원에 출발해 줄곧 낙폭을 키웠다. 거래량은 1334만9314주로 전날보다 600만 주...
2023.06.22.,外人 태도 촉각...두산에너빌리티 '장중 주가 급락',22일 증시에서 두산에너빌리티 주가가 장중 급락세를 기록 중이다. 투자자들이 외국인들의 태도 변화에 촉각을 세운 가운데 이 같은 흐름이 나타나고 있다. 한국거래소에 따르면 오전 11시 22분 현재 두산에너빌리티는 전일 대비 4.51% 하락한 1만8400원에 거래 중이다. 외국인들은 지난달 19일부터 전날까지...
2023.06.22.,"두산에너빌리티, 뉴스케일향 소형원전 증기발생용 튜브 발주",스웨덴 스테인리스강 제조사 알레이마 수주 200km 규모 소형 원전용 증기발생기 튜브 제작 미국 첫 SMR 2029년 12월 상업운전 [더구루=길소연 기자] 두산에너빌리티가 스웨덴 기반 스테인리스강 제조사 알레이마에 뉴스케일향 소형원전 증기발생용 튜브를 발주했다. 증기발생용 튜브는 뉴스케일의 소형...
2023.06.22.,"""두산에너빌리티, 두산밥캣 지분 5% 매각 결정""","삼성증권은 22일 두산에너빌리티가 두산밥캣 지분 5%를 블록딜 방식으로 매각하기로 결정했다고 전했다. 한영수 삼성증권 연구원은 ""모회사인 두산에너빌리티가 두산밥캣 지분 5%(500만 주)를 시간 외 대량매매(이하 블록딜) 방식으로 처분한다고 공시했다""며 ""회사 측이 공시한 매각 목적은 신성장 투자를 위한..."
2023.06.22.,"두산에너빌리티·두산퓨얼셀, 모두 하락…특히 두산에너빌리티 4% 낙폭",두산퓨얼셀 주가흐름(그래픽=네이버금융 캡처) 두산퓨얼셀과 두산에너빌리티가 하락세다. 두산퓨얼셀은 22일 오전 9시58분 현재 전 거래일보다 0.33%(100원) 하락한 2만9950원에 거래되고 있다. 두산퓨얼셀은 20일과 21일 2% 미만의 낙폭을 기록했다. 두산에너빌리티는 전 거래일보다 4.15%(800원)...
2023.06.22.,"[이넷뉴스 브랜드평판] 포스코홀딩스, 풍력 에너지 브랜드평판 1위···두산...","발표에 따르면, 1위 포스코홀딩스 2위 두산에너빌리티 3위 한국전력(한전) 순으로 나타났다.​​ ​ 이넷뉴스와 한국기업평판연구소는 풍력에너지 관련 상장기업 34개 브랜드에 대해서 빅데이터 분석을 활용한 브랜드 평판조사를 실시하였다. 2023년 5월 22일부터 2023년 6월 22일까지의..."
2023.06.23.,윤 대통령 격려사 경청하는 정연인 두산에너빌리티 사장,정연인 두산에너빌리티 사장이 22일(현지시간) 베트남 하노이 한 호텔에서 열린 동행 경제인 만찬 간담회에서 윤석열 대통령의 격려사를 경청하고 있다. 2023.6.22
2023.06.23.,"두산에너빌리티·두산퓨얼셀, 모두 보합세…특히 두산퓨얼셀 4거래일 연속 하...",두산퓨얼셀 주가흐름(그래픽=네이버금융 캡처) 두산퓨얼셀과 두산에너빌리티가 보합세다. 두산퓨얼셀은 23일 오전 9시51분 현재 전 거래일보다 0.67%(200원) 하락한 2만9600원에 거래되고 있다. 두산퓨얼셀은 20일부터 22일까지 3거래일 연속 하락세다. 두산에너빌리티는 전 거래일보다 0.5%(90원)...
2023.06.23.,[업앤다운]건설주 하락…두산에너빌리티↑·현대건설↓,이날 가장 큰 상승률을 보인 종목은 두산에너빌리티다. 두산에너빌리티는 전일 대비 0.56%(100원)상승해 1만8110원으로 장을 마감했다. 이날 한국기업평가는 두산에너빌리티의 등급전망을 ‘긍정적(Positive)'’로 변경했다. 한기평에 따르면 양호한 수주여건 하에 수주잔고가 양적·질적으로...
2023.06.23.,"하나증권 “소형모듈원전산업 육성 기대감, 두산에너빌리티 한전기술 주목”","두산에너빌리티를 비롯한 한전기술, 일진파워 등이 23일 하나증권의 오늘의 테마주로 꼽혔다. 소형모듈원전 관련주로는 두산에너빌리티, 한전기술, 일진파워, 우진, 대창스틸 등을 들었다. 정부는 경주 문무대왕면 두산리 일대 150만㎡ 부지에 2030년까지 약 4천억 원을 투입해 소형모듈원전 관련 국가산단을..."
2023.06.23.,두산에너빌리티 주가 상승세 뚝 꺾여…단기급등에 차익실현 매물로,두산에너빌리티 주가가 뚝 떨어졌다. 이는 최근 단기급등에 따른 차익실현 매물이 나오면서 약세를 보인 것으로 해석된다. 이달 초부터 전날까지 19.84% 급등했다. 하반기부터 대형 원전 본계약이 시작될 것이라는 기대감에 매수세가 유입되면서 주가 상승세가 이어졌다. 증권가에서는 추가 수주도...
2023.06.23.,"두산그룹, 지분 팔고 공모채 찍고… 신사업 투자재원 마련 ‘고삐’","23일 업계에 따르면 두산그룹의 ㈜두산, 두산에너빌리티, 두산밥캣, 두산퓨얼셀, 두산큐벡스 등 5개 주요 계열사는 올해부터 2025년까지 3년간 시설투자(CAPEX)에 총 2조1604억원을 투자할 계획이다. 연도별로 2023년 7340억원, 2024년 7189억원, 2025년 7074억원 등이다. 두산그룹은 2022년 2월 채권단 관리 조기..."
2023.06.23.,"두산에너빌리티 매도하는…기관·외인·금투·보험·투신·연기금·사모펀드,...","기관·외국인·금투·보험·투신·연기금·사모펀드 매도, 개인 홀로 매수한 두산에너빌리티 22일 한국거래소에 따르면 두산에너빌리티는 전 거래일 대비 6.54% 하락한 1만 8010원에 거래를 마쳤다. 한국거래소 투자자별 동향에 따르면 15거래일 연속 매도하던 개인은 매수 전환했다. 기관·외국인·금투·보험..."
2023.06.23.,[더벨][지주사 브랜드 사용료 진단]두산의 상표권 수익 보면 그룹 굴곡이 보인...,"지금은 그룹의 중심인 두산에너빌리티, 그리고 반도체 사업을 하고 있는 두산테스나, 신사업 3사에 두산그룹의 미래가 걸려 있다. 이같은 굴곡은 지주사 두산의 상표권 수익에서도 고스란히 드러난다. ◇두산인프라코어 빠지면서 상표권 수익 급감 두산이 상표권 사용료를 받기 시작한 건 지주사 체제로..."
2023.06.23.,[외국인 매수 코스피 상위종목] 삼성전자·한미반도체·삼성중공업·현대로템...,"△삼성전자 +0.42% 7만 1600원 △한미반도체 +4.48% 3만 350원 △삼성중공업 -1.78% 6620원 △현대로템 -3.91% 3만 6900원 △SK아이이테크놀로지 +4.26% 9만 5400원 △기아 보합 8만 3400원 △HD한국조선해양 -1.36% 11만 5900원 △두산에너빌리티 +0.56% 1만 8110원 △삼성전기 -0,14% 14만 2400원..."
2023.06.23.,두산밥캣‧DN오토모티브‧클리오 [주간 추천종목-하나증권],5% 차지하는 상황에서 미국 주택 착공 건수 예상치 상회 - 최근 기관 간 시간 외 대량매매(Block deal)로 두산에너빌리티(대표 박지원‧정연인‧박상현) 사이 체결된 파생상품 계약 관련 잠재적 매도 물량(Overhang) 우려 해소돼 ◇ DN오토모티브(대표 김상헌‧김인환) - 코스피 - 올해 1분기(Q...
2023.06.24.,[하나證 주간추천주]두산밥캣·DN오토모티브·클리오,"-최근 블록딜로 두산에너빌리티 사이에 체결된 파생상품 계약 관련 오버행 우려 해소돼. △DN오토모티브(007340) -올해 1분기 매출액 전년 대비 33% 증가한 8301억원, 영업이익 13.7% 늘어난 1308억원, 영업이익률 15.8%. -올해 추정 실적 기준 주가수익비율(P/E) 4배. 방진 및 공작기계 글로벌 3위 경쟁력과..."
2023.06.24.,생존 위한 몸부림…헌집 줄이고 새 집 짓는 제조업계,"미래만 보고 투자했던 두산에너빌리티의성장 덕분이다. 두산에너빌리티는 1분기 영업이익 853억원을 기록했는데, 전년 대비 19%, 전 분기 대비 373.9% 급증한 수치다. 신한울3·〮4 호기 등 대형원전 사업 재개 및 소형모듈원전(SMR) 수주 본격화 등이 실적을 견인했다. 충분한 실탄 확보와 함께 두산의 신사업 투자..."
2023.06.24.,"[모닝픽] 현대차, 인도전략모델 ‘엑스터’ 생산 돌입","◇ 두산에너빌리티, 스웨덴 알레이마에 SMR용 증기발생튜브 주문 두산에너빌리티가 소형모듈식원자로(SMR)에 쓰일 증기발생튜브 200km를 스웨덴의 알레이마(Alleima)에 주문했다. 튜브는 2024년 인도될 예정으로 뉴스케일의 보이저(VOYGR) SMR 발전소 중 한곳에 설치될 예정이다. 앞서 두산에너빌리티는 지난..."
2023.06.24.,"최태원 ""정치·안보 외풍서 자유로운 베트남, 최적의 투자처""","이어 넷제로 및 에너지 미래 협력 방안이란 주제로 발제에 나선 박민식 두산에너빌리티 베트남 지점장은 “베트남 역시 2050년까지 넷제로 달성을 목표로 하고 있는데, 최근 발표된 PDP 8을 중심으로 기존 석탄화력에서 신재생에너지로 재편을 도모하고 있다”며 “한국 기업이 보유한 해상풍력발전 기술과..."
2023.06.24.,윤 대통령 베트남 삼성전자 R&D센터 방문…상의 비즈니스 포럼도 참석,"이어 넷제로 및 에너지 미래 협력방안이란 주제로 발제에 나선 박민식 두산에너빌리티 베트남 지점장은 ""기후변화에 대응하기 위해 베트남 역시 2050년까지 넷제로 달성을 목표로 하고 있는데, 최근 발표된 국가전력개발계획(PDP8)을 중심으로 기존 석탄화력에서 신재생에너지로 재편을 도모하고 있다""며..."
2023.06.24.,"최태원 ""베트남은 효율·안정 갖춘 최적의 투자처""","박민식 두산에너빌리티 베트남 지점장도 ""기후변화에 대응하기 위해 베트남 역시 2050년까지 넷제로 달성을 목표로 하고 있는데, 최근 발표된 PDP 8을 중심으로 기존 석탄화력에서 신재생에너지로 재편을 도모하고 있다""며 ""한국 기업이 보유하고 있는 고효율의 해상풍력발전 기술과 화력발전의 수소..."
2023.06.24.,한-베트남 비즈니스 포럼...역대 최대 규모 총 111건 MOU 체결도,"이어 '넷제로 및 에너지 미래 협력방안'이란 주제로 발제에 나선 박민식 두산에너빌리티 베트남 지점장은 ""기후변화에 대응하기 위해 베트남 역시 2050년까지 넷제로 달성을 목표로 하고 있는데, 최근 발표된 PDP 8을 중심으로 기존 석탄화력에서 신재생에너지로 재편을 도모하고 있다""며, ""한국 기업이 보유하고..."
2023.06.24.,"[베트남순방] 한-베트남 비즈니스포럼... 최태원 ""양국, 지속가능한 성장으로...","이어 넷제로 및 에너지 미래 협력방안이란 주제로 발제에 나선 박민식 두산에너빌리티 베트남 지점장은 ""기후변화에 대응하기 위해 베트남 역시 2050년까지 넷제로 달성을 목표로 하고 있는데, 최근 발표된 PDP 8을 중심으로 기존 석탄화력에서 신재생에너지로 재편을 도모하고 있다""며, ""한국 기업이 보유하고..."
2023.06.24.,"(이슈분석) 윤 대통령 베트남 국빈방문, 'K-일렉트릭 브랜드로 현지 전력시장...","경제사절단에는 에너지 분야 대기업 중 두산에너빌리티(회장 박정원), 효성(회장 조현준), SK E&S(사장 추형욱) 등이 참여했으며, 중소기업 중에선 광명전기(회장 이재광), 비츠로이엠(대표 장택수), 이엔테크놀로지(대표 이태식) 등이 참여했다. ▲ '세계의 공장' 꿈꾸는 베트남, 문제는 전력수급 미·중..."
2023.06.24.,"[증권소식] ""그림자금융 높고 모바일 뱅킹 발달한 한국도 뱅크런 우려""/국민연...",효성중공업은 린데(Linde)와 협업해 국내 액화수소 플랜트 시장에 대응하고 있으며 두산에너빌리티 역시 에어리퀴드(Air Liquide)와 함께 국내 액화수소 플랜트 시장에 진출했다. 또 기업은 기존에 영위하던 핵심 사업과 수소 사업을 연계하고 수소경제 밸류체인 전반을 아우르면서 시장 개척에 소요되는...
2023.06.25.,"두산에너빌리티, 베트남 친환경 연료전환 사업 추진","두산에너빌리티는 베트남에서 화력발전소를 운영중인 3개 기업과 친환경 연료전환 사업 추진을 위한 업무협약(MOU)을 체결했다고 25일 밝혔다. 지난 23일 하노이에서 열린 체결식에는 이창양 산업부 장관과 베트남 응우옌 찌 중 기획투자부 장관, 두산에너빌리티 정연인 사장 등 주요 관계자들이 참석했다...."
2023.06.25.,"두산에너빌리티, 베트남 발전사들과 친환경연료 전환 '맞손'","두산에너빌리티(옛 두산중공업)는 베트남 현지 발전사들과 '친환경 연료전환 사업 추진을 위한 업무협약(MOU)'을 체결했다고 25일 밝혔다. 두산에너빌리티는 이번 MOU에 따라 응이손2 발전소 사업자인 한국전력과 마루베니, 도호쿠전력 합작사와 친환경 연료 전환에 협력한다. 또 베트남 발전사 PV 파워와..."
2023.06.25.,"두산에너빌리티, 베트남 친환경 연료전환 사업 추진 [경제소식]","두산에너빌리티는 베트남에서 화력발전소를 운영중인 3개 기업과 친환경 연료전환 사업 추진을 위한 업무협약(MOU)을 체결했다. 지난 23일 하노이에서 열린 체결식에는 이창양 산업부 장관과 베트남 응우옌 찌 중 기획투자부 장관, 두산에너빌리티 정연인 사장 등 주요 관계자들이 참석했다. 이번 협약으로..."
2023.06.25.,[3초컷 키워드] HD현대·두산에너빌리티·중소제조업 평균 일당,"☞ 두산에너빌리티, 베트남 화력발전 운영사와 MOU… 두산에너빌리티는 베트남에서 화력발전소를 운영 중인 3개 기업과 친환경 연료전환 사업 추진을 위한 업무협약(MOU)을 체결. 이번 MOU를 통해 △응이손2 발전소 사업자인 NS2PC와 친환경 연료 전환 사업 협력 △베트남 발전사 PV Power와 암모니아..."
2023.06.25.,"두산그룹, 베트남 사업 확대 나선다",두산에너빌리티는 베트남에서 화력발전소를 운영중인 3개 기업과 친환경 연료전환 사업 추진을 위한 업무협약(MOU)을 체결했다 밝혔다. ▲응이손2 발전소 사업자인 NS2PC와 친환경 연료 전환 사업 협력 ▲베트남 발전사 PV Power와 암모니아 혼소 사업 협력 ▲EVN GENCO3와 친환경 연료 전환 기술 개발 및...
2023.06.25.,"윤 대통령 국빈 방문, 더 가까워진 한-베트남…신재생에너지, 모빌리티 협력 ...","두산에너빌리티는 베트남 현지 발전사들과 ‘친환경 연료전환 사업 추진을 위한 업무협약’을 체결했다. 두산에너빌리티는 응이손2 발전소 사업자인 한국전력과 마루베니, 도호쿠전력 합작사와 친환경 연료 전환에 협력한다. SK E&S는 베트남 내 수소 밸류체인을 구축하고 현지 수소사업 추진을 위한 정책..."
2023.06.25.,물꼬 터진 韓·베트남간 사업 협약,"두산에너빌리티는 베트남에서 화력발전소를 운영 중인 3개 기업과 친환경 연료전환 사업 추진을 위한 업무 협약을 맺었다. 응이손2 발전소 사업자인 NS2PC와 친환경 연료 전환 사업 협력, 베트남 발전사 PV Power와 암모니아 혼소 사업 협력, EVN GENCO3와 친환경 연료 전환 기술 개발 협력을 추진한다. 협약에 따라..."
2023.06.25.,[이슈분석] 경영난에 휘청이는 도내 건설업계,"그러나 도내에는 창원의 두산에너빌리티㈜(옛 두산중공업)가 건설사 시공능력 전국 22위로(경남 1위) 지난해 전국 100위권에 유일하게 이름을 올렸다. STX건설, 대동, 한림 등 아파트를 짓는 건설사들이 있었는데 부도가 나거나 사업성이 더 좋은 수도권으로 이전했다. 전문건설업체 대표 B씨는 “통상적으로..."
2023.06.26.,"두산에너빌리티, 베트남 친환경 연료전환 사업 추진한다",핵심요약 베트남 화력발전 운영사 3사와 암모니아 혼소 등 친환경 연료전환 MOU 체결 두산에너빌리티는 베트남에서 화력발전소를 운영 중인 3개 기업과 친환경 연료전환사업 추진을 위한 업무협약(MOU)을 체결했다고 26일 밝혔다. 지난 23일 하노이에서 열린 체결식에는 이창양 산업부 장관과 베트남...
2023.06.26.,"두산에너빌리티, 4년 만에 'BBB+' 복귀하나…등급전망 '긍정적'","두산에너빌리티 터빈 공장[출처: 연합뉴스 자료사진] 나이스신용평가가 두산에너빌리티의 신용등급 전망을 기존 '안정적'에서 '긍정적'으로 변경했다고 26일 밝혔다. 최근 한국기업평가도 등급 전망을 '긍정적'으로 높인 바 있어, 4년 만에 두산에너빌리티가 신용등급 'BBB+'로 올라설 수 있을지 관심이..."
2023.06.26.,[주린이가이드]두산밥캣 주가 급락하게 한 ‘블록딜’…악재인 이유?,"이렇게 두산밥캣의 주가가 급락한데는 전날 두산밥캣의 최대주주 두산에너빌리티의 공시 때문인데요. 두산에너빌리티는 자회사 두산밥캣의 지분 5%(500만주)를 블록딜 방식으로 처분한다고 밝혔습니다. 총 매각금액은 2995억원으로, 신성장 투자를 위한 재원마련을 위함이라고 지분 매각 목적에 대해 밝혔습니다...."
2023.06.26.,"두산에너빌리티, 공매도 거래량 '43만건 가량 감소'... 공매 거래대금 '16억'...",두산에너빌리티 공매도 거래량이 전거래일 보다 43만9288건 감소했다. 두산에너빌리티 공매도 거래량이 전거래일 보다 43만9288건 감소했다. 지난 23일 한국거래소에 따르면 두산에너빌리티 공매도 거래량은 9만3170건으로 나타났다. 이날 두산에너빌리티 주가는 전거래일 대비 0.56% 오른...
2023.06.26.,"다시 뛰는 해외건설…K-건설, 제2의 '중동 붐' 잰걸음","■ 현대건설, 사우디서 사상 최대 규모 사업권 따내 26일 건설업계에 따르면 현대건설과 삼성엔지니어링, 대우건설, 두산에너빌리티 등 국내 건설사들은 중동과 동남아시아 등지에서 활약하고 있다. 먼저 현대건설은 지난 24일(현지시각) 사우디 최대 규모 석유화학단지 건설 사업 '아미랄 석유화학..."
2023.06.26.,청년 기후정의 활동가들이 두산에 거둔 값진 승리,"석탄화력발전소를 '수출'하려는 두산에너빌리티(회장 박지원, 옛 두산중공업)의 민사소송에 맞서 굴하지 않고 목소리를 낸 청년 기후정의 활동가들이 두산 측의 항소 포기로 기어이 민사재판에서 승소했다. 청년기후긴급행동(대표 강은빈) 활동가들은 2021년 2월 18일 △한국 정부와 두산의 베트남 붕앙-2..."
2023.06.26.,"[두산그룹 기획①] 두산퓨얼셀, 지난해 긍정률 60%대 불구 실망 늘며 관심도 ...","분석대상 두산그룹 계열사는 두산에너빌리티, 두산밥캣(주), 두산퓨얼셀, 두산테스나, 오리콤, 두산큐벡스, 두산베어스, 두산로보틱스, 두산에이치투이노베이션, 두산모빌리티이노베이션 등(無순)이며 분석 기업은 변동될 수 있습니다. 이번 시리즈에서는 각 사별 최근 2년간 포스팅수(정보량..."
2023.06.26.,"[6월 투자주체 매매동향] 외국인, 이달에도 삼성전자 1조원 가까이 사들여","▲ 유가증권 시장 매매 동향(1일~23일) [외국인] 유가증권시장 순매수 상위종목 1위 삼성전자 9991억원(1389만주), 2위 두산에너빌리티 2914억원(1591만주), 3위 SK하이닉스 1912억원(166만주), 4위 포스코퓨처엠 1539억원(39만주), 5위 한화에어로스페이스 1467억원(121만주), 6위 현대차..."
2023.06.26.,코스피 '팔자'로 돌아선 외국인…방산·조선·자동차는 담았다,"한화에어로스페이스(1253억원), 두산에너빌리티(1066억원), HD한국조선해양(552억원)도 외국인이 최근 사들인 주요 종목이었다. 한화에어로스페이스의 2분기 영업이익은 최근 1개월 6.8% 상향돼 1253억원을 기록할 것으로 예상됐다. 3분기 영업이익 전망치 역시 최근 한 달 사이 17.3% 상향됐다. 항공산업 회복에..."
2023.06.27.,'유동성 대폭 확대' 두산에너빌리티…'친원전' 사업기반 복원 가속,원전 관련 사업환경이 개선되며 두산에너빌리티의 실적 기반이 보강될 것이란 전망이 나왔다. 최근 두산에너빌리티는 대규모 프로젝트로부터의 선수급 유입 등으로 유동성이 대폭 확충되고 재무여력이 강화된 모습을 보이고 있다. 아울러 최근 블록딜 방식의 두산밥캣의 지분 매각과 함께 안정적인...
2023.06.27.,[업앤다운]건설주 하락…두산에너빌리티↑·현대건설↓,이날 가장 큰 상승률을 보인 종목은 두산에너빌리티다. 두산에너빌리티는 전거래일 대비 2.47%(440원)상승해 1만8230원으로 장을 마감했다. 두산에너빌리티는 지난 26일 하락세에서 상승세로 전환했다. 대우건설도 전거래일 대비 0.72%(30원)상승해 4195원으로 장을 마쳤고 DL이앤씨도 전거래일...
2023.06.27.,"두산에너빌리티, 베트남 석탄화력발전에 암모니아 혼소 추진",두산에너빌리티가 베트남 석탄화력발전소의 친환경 연료전환을 추진한다고 27일 밝혔다. 사진=두산에너빌리티 제공 두산에너빌리티가 베트남 친환경 연료전환 사업을 추진한다. 두산에너빌리티는 베트남에서 석탄화력발전소 운영 3개 기업과 친환경 연료전환 사업 추진을 위한 업무협약(MOU)을 체결했다고...
2023.06.27.,"두산에너빌리티·두산퓨얼셀, 모두 상승…특히 두산퓨얼셀 6거래일만에 소폭 ...",두산퓨얼셀 주가흐름(그래픽=네이버금융 캡처) 두산퓨얼셀과 두산에너빌리티가 상승세다. 두산퓨얼셀은 27일 오전 10시2분 현재 전 거래일보다 0.35%(100원) 상승한 2만8750원에 거래되고 있다. 두산퓨얼셀은 20일부터 26일까지 5거래일 연속 하락세다. 두산에너빌리티는 전 거래일보다 1.57%(280원)...
2023.06.27.,'친환경' 앞세워 베트남 공략한 韓 에너지 기업들,"27일 관련 업계에 따르면 두산에너빌리티, SK E&S 등 국내 에너지 기업들은 지난 23일(현지시간) 베트남에서 열린 양국 정상회담에서 각각 액화천연가스(LNG), 청정수소 등 이들이 주도하는 친환경 사업과 관련한 업무협약(MOU)을 맺었다. 업체별로는 두산에너빌리티가 베트남에서 화력발전소를 운영 중인 3개..."
2023.06.27.,"[더벨][건설부동산 줌人]두산건설, 이번에도 두산그룹 출신 CFO 선임",이후에는 두산에너빌리티로 자리를 옮겼다. 두산에너빌리티에서는 파워서비스 BG(Business Group) 재무팀장과 발전플랜트 설계·조달·시공(EPC) BG 기획담당(상무)으로 활동했다. 두산건설의 CFO를 맡기 직전에는 중앙대학교 소속으로서 학교법인의 재무사항을 관리한 이력이 있다. 두산건설은 이번 인사를...
2023.06.27.,"858조 베트남 전력시장 잡아라···한국 에너지 기업, 사업다각화 잰걸음","두산에너빌리티·SK E&S 등 경제사절단 현지서 잇단 다각적 사업협약 맺으며 눈길 '세계의 공장'된 베트남, 전력수요 폭등 韓기업들, 현지 투자 붐 타고 새기회 모색 아주경제=김혜란 기자 khr@ajunews.com 윤석열 대통령의 베트남 국빈 방문 당시 경제사절단으로 동행했던 국내 에너지 기업들이 현지에서..."
