날짜,제목,내용
2023.06.19.,[더벨][SK온의 반격]'반전의 서막' 최재원 수석부회장의 등장,모회사인 SK이노베이션의 지속적인 협력이 필요할 수밖에 없었던 배경이다. 지배구조도 상 SK온은 SK이노베이션의 자회사다. 사업지주회사이자 투자회사로 거듭난 SK이노베이션에 SK온은 엄연히 종속된 존재였다. 결국 이슈의 근원지인 SK온을 이끌 선명한 리더십과 더불어 모회사 SK이노베이션까지 아우를 수...
2023.06.19.,[더벨][SK온의 반격]'조달 청구서'에도 환한 미소...배경은,이미 SK이노베이션의 지분율은 한투PE로부터 1조2000억원 조달받은 후 100%에서 95.24%로 낮아진 상황이다. 다만 SK온의 경우 이러한 관점에서 큰 문제가 없어 보인다. SK온의 IPO는 2026년 전후로 추정된다. 다만 대다수 FI들의 참여 목적이 단순한 차익 실현으로 알려져 있는 데다 모회사 지분율은 여전히 95...
2023.06.19.,'미래 금광' 폐배터리 재활용 시장 급성장…배터리 3사 시장 선점 경쟁,"SK온은 모회사 SK이노베이션이 신성장동력으로 BMR(Battery Metal Recycle)을 선정하고, 최초 개발한 수산화리튬 추출 기술을 앞세워 폐배터리에서 고순도 광물 추출하는 사업을 추진하고 있다. SK이노베이션은 지난해 12월 성일하이텍과 폐배터리에 포함된 양극재 금속인 리튬∙니켈∙코발트 등을 회수하는..."
2023.06.19.,美 연준마저 헷갈린다…Mona Lisa Economy,"반면, 삼성전자, SK하이닉스, 2차전지 대형주(LG엔솔, 삼성SDI, SK이노베이션, 포스코퓨처엠)를 제외한 코스피 상승률은 9.4%에 그친다. 이를 지수로 환산할 경우 2446.8에 불과하다. 한껏 달아오른 증시와 달리, 우리 경제를 좌우하는 반도체 산업 재고는 아직 역대 최고치로 냉골이다. 통계청에 따르면, 올 4월..."
2023.06.19.,"[단독] LG엔솔·두산, '폐배터리' 손 잡았다…첫 대기업 동맹","SK온 역시 모회사 SK이노베이션이 지난해 성일하이텍과 합작 법인 설립을 위한 업무 협약(MOU)을 체결했습니다. 올해 합작 법인을 설립할 계획이고요. 2025년 가동을 목표로 폐배터리에서 리튬, 니켈 등을 회수하는 공장을 건설할 예정입니다. 성일하이텍은 국내에서 유일하게 전처리와 후처리를 동시에..."
2023.06.20.,"SK지오센트릭, '폐플라스틱' 이력 투명 관리 플랫폼 도입",ⓒSK이노베이션 SK지오센트릭이 블록체인 기반 플랫폼을 도입하여 플라스틱 재활용 소재의 이력을 투명하게 관리하고 신뢰를 높인다는 구상이다. 20일 SK이노베이션에 따르면 SK지오센트릭은 국내 최초로 '블록체인'을 활용한 플라스틱 리사이클(재활용) 소재 이력 플랫폼을 도입했다. 이 플랫폼은 폐플라스틱이...
2023.06.20.,"SK지오센트릭, '블록체인'으로 플라스틱 재활용 소재 이력관리","[SK이노베이션 제공] 블록체인은 '분산형 데이터 저장 기술'로 데이터가 담긴 '블록(Block)'을 컴퓨터 여러 대에 동시 복제해 저장하고, 이를 '체인(Chain)'처럼 연결해 서로의 진위 여부를 대조해 검증하는 개념이다. 무단으로 위∙변조가 어렵다는 장점이 있다. 지금까지 폐플라스틱은 수거되기까지의 출처와..."
2023.06.20.,"코스피, 외인·기관 '팔자'에 소폭 밀려 2,600선 턱걸이…외인 삼성전자·루닛...","또한 외인 순매도 상위 종목은 포스코퓨처엠(336억원), 삼성SDI(324억원), 에코프로(312억원), SK이노베이션(250억원), 삼성바이오로직스(206억원), 삼부토건(198억원), 하이브(196억원), 삼성전자우(182억원), 포스코홀딩스(170억원), 하나금융지주(163억원), 카카오(161억원), 한화솔루션(160억원)..."
2023.06.20.,"코스피, 외국인 순매수도 상위 10종목(20일)..삼성전자-현대로템-SK하이닉스","© 연합뉴스. 20일 코스피시장에서 외국인은 삼성전자, 현대로템, SK하이닉스, 한화에어로스페이스를 집중 매수했다. 반면, 포스코퓨처엠, 삼성SDI, SK이노베이션을 집중 매도했다."
2023.06.20.,[SK그룹] SK디앤디 3.95% 올라 계열사 중 일일 상승률 선두,1위 SK디앤디 2만2350원(3.95%)▲2위 SK렌터카 9990원(2.99%)▲3위 에스엠코어 6710원(0.75%)▲4위 SK가스 12만9400원(0.62%)▲5위 드림어스컴퍼니 3300원(0.46%)▲6위 나노엔텍 4790원(0.42%)▲7위 인크로스 1만5020원(0.27%)▲8위 SK네트웍스 5130원(0.2%)▲9위 SK이노베이션 18만8500원(0.16%)▲10위...
2023.06.20.,소모전 벌이는 4대그룹,LG화학(옛 LG에너지솔루션) 직원 100여명이 2017~2019년에 SK이노베이션으로 이직했다. LG 측은 2019년 4월 “SK이노베이션이 배터리 영업비밀을 침해했다”며 미국 국제무역위원회(ITC) 등에 소송을 제기했다. SK이노베이션은 이에 대해 “근거 없는 의혹 제기”라고 항변했다. 이어 같은 해 6월 서울중앙지방법원에...
2023.06.20.,"코스피, 약보합 장중 2600선 등락…2차전지주 약세","시가총액 상위 종목도 하락하는 종목이 우위다. 포스코퓨처엠(003670), SK이노베이션(096770) 등은 2%대 약세다. 삼성SDI(006400), 셀트리온헬스케어(091990), LG화학(051910) 등은 1%대 하락 중이다. 이와 달리 한화오션(042660)은 11%대 급등하고 있다. HD현대중공업(329180), 롯데케미칼(011170) 등은 3%대 상승 중이다."
2023.06.20.,"저유가 기조에 정유사, 전기충전사업에 시선 집중","SK이노베이션을 포함해 △ GS칼텍스 △ 에쓰오일 △ HD현대오일뱅크 '정유 4사' 1분기 영업이익은 불과 1조4500억원에 그쳤다. 이는 지난해 동기(4조7600억원)에 비해 급감한 수치다. 이런 부진이 하반기에도 크게 다르지 않을 전망이다. 유가에 따라 정유사들의 실적이 크게 좌우되자, 보다 안정적 매출 확보..."
2023.06.20.,"경기침체 속 위기 대응…4대 그룹, 하반기 경영전략 '고심'","이날 회의에는 최태원 SK그룹 회장과 조대식 SK수펙스추구협의회 의장, 김준 SK이노베이션 부회장, 장동현 SK㈜ 부회장 등이 참석해 상반기 경영 현황을 점검하고, 하반기 경영전략을 수립했다. 특히 최 회장은 미ㆍ중 패권 갈등과 글로벌 경기침체 등 경영 불확실성과 기회 요인에 대해 시나리오에 따른..."
2023.06.21.,"SK이노베이션, 美 새너제이서 '글로벌 포럼' 개최","SK이노베이션 주요 경영진이 미래 에너지 사업을 선도할 글로벌 인재를 직접 찾는다. SK이노베이션은 오는 24일과 25일(현지시각) 미국 캘리포니아주 새너제이에서 김준 SK이노베이션 부회장, 나경수 SK지오센트릭 사장, 지동섭 SK온 사장 등 주요 경영진이 참석한 가운데 글로벌 포럼을 개최한다고 21일..."
2023.06.21.,"“에너지 전문가 영입”…SK이노베이션, 美서 ‘글로벌 포럼’","SK이노베이션 주요 경영진이 미래 에너지 사업을 선도할 글로벌 인재를 직접 찾는다. SK이노베이션은 24~25일(현지시각) 미국 캘리포니아주 새너제이(San Jose)에서 ‘SK이노베이션 글로벌 포럼’을 개최한다고 밝혔다. 이 포럼에는 김준 SK이노베이션 부회장을 비롯해 나경수 SK지오센트릭 사장, 지동섭..."
2023.06.21.,"“실리콘밸리 우수 인재 찾자”…SK, 현지서 22일 글로벌포럼 개최",21일 SK하이닉스와 SK이노베이션은 공동 주관으로 미국 새너제이에서 ‘2023 SK 글로벌 포럼’을 연다고 밝혔다. 해당 포럼은 2012년부터 해마다 개최됐다. 2021년부터는 ‘카본 투 그린’ 전략 실행에 힘을 더해줄 글로벌 네트워크를 마련하고자 SK이노베이션도 주관기업으로 참여하고 있다. 올해는 22일...
2023.06.21.,"SK이노베이션, 美 네트워킹 행사 개최…한화큐셀, 대한민국 소비자대상 6년 연...","김준 SK이노베이션 부회장이 지난해 6월 미국에서 열린 'SK이노베이션 글로벌 포럼' 기조연설에서 발언하고 있다. ⓒSK이노베이션 SK이노베이션, 美서 네트워킹 행사 '글로벌 포럼' 개최 SK이노베이션은 오는 24일~25일(현지시간) 양일간 미국 캘리포니아주 새너제이(San Jase)에서 'SK이노베이션 글로벌..."
2023.06.21.,"반도체ㆍ에너지ㆍ배터리 선도 인재 직접 찾는다…SK, 美 실리콘밸리서 ‘글로...","21일 SK그룹에 따르면 SK하이닉스는 SK이노베이션과 함께 22일부터 25일까지 미국 캘리포니아주 실리콘밸리 중심지인 새너제이(San Jose)에서 ‘SK이노베이션 글로벌 포럼’을 개최한다. 포럼에는 곽노정 SK하이닉스 사장을 비롯해 김준 SK이노베이션 부회장, 나경수 SK지오센트릭 사장, 지동섭 SK온..."
2023.06.21.,"""미래 에너지 전문가 직접 찾는다""…SK이노, 美서 '글로벌 포럼' 개최",24~25일 美 새너제이서 'SK이노베이션 글로벌 포럼' 개최 현지 전문가들과 그린 에너지 시장 동향 공유…미래 신성장동력 논의 SK이노베이션이 미래 에너지 사업을 선도할 인재를 해외에서 직접 찾는다.SK이노베이션은 오는 24~25일(현지시간) 미국 캘리포니아주 새너제이(San Jose)에서 'SK이노베이션...
2023.06.21.,"SK이노, 美서 '글로벌 포럼' 개최… 우수 인재 직접 발굴",SK이노베이션 주요 경영진이 미래 에너지 사업을 선도할 글로벌 인재를 직접 찾는다. '올 타임 넷제로(All Time Net Zero)' 실행력을 높이기 위한 협력을 강화하기 위해서다. SK이노베이션은 24~25일(현지시각) 미국 캘리포니아주 새너제이(San Jose)에서 'SK이노베이션 글로벌 포럼'을 개최한다고 21일 밝혔다....
2023.06.21.,美 날아간 김준 SK이노 부회장…미래에너지 인재 직접 찾는다,"아주경제=김혜란 기자 khr@ajunews.com SK이노베이션 주요 경영진이 미래 에너지 사업을 선도할 글로벌 인재를 직접 찾는다. SK이노베이션은 오는 24일과 25일(현지시간) 미국 캘리포니아주 새너제이에서 김준 SK이노베이션 부회장, 나경수 SK지오센트릭 사장, 지동섭 SK온 사장 등 주요 경영진이 참석한 가운데..."
2023.06.21.,SK이노베이션 ‘배터리 미션’ 1호는?,"프리-IPO(기업공개) 차원 8조1700억원 목표중 5조원 유치 달성 작년 말~올해 상반기 기준 약 6개월 만에 사업자금 5조원 확보 SK온, 중국·헝가리 신규 배터리 공장, 포드·현대차 합작공장 투자 [FETV=박제성 기자] SK이노베이션이 올해 배터리 사업 확장에 천문학적인 자금을 끌어당기고 있다. 올해..."
2023.06.22.,"""사람이 우선이다""…삼성·SK·LG, 인재 찾아 '동분서주'","그룹 차원에서 2012년부터 꾸준히 진행하는 포럼으로 올해는 SK하이닉스, SK이노베이션 등 주요 계열사들이 행사를 주관한다. SK하이닉스에서는 곽노정 대표이사 사장을 비롯해 차선용 미래기술연구원담당, 홍상후 P&T담당, 오종훈 메모리시스템연구담당, 신상규 기업문화담당 등 경영진과 사내 기술..."
2023.06.22.,"SK온 ""블루오벌SK, 美정부로부터 최대 11.8조 정책지원금 확보""",SK이노베이션의 배터리 자회사인 SK온은 블루오벌SK가 미국 에너지부(DOE)로부터 최대 92억 달러 규모의 정책자금 차입 조건부 승인(Conditional Commitment)을 얻었다고 22일 밝혔다. 이번 금융 지원은 DOE의 첨단기술차량제조(ATVM) 프로그램에 따라 이뤄진 것이다. ATVM 프로그램은 지난 2007년...
2023.06.22.,"SK이노베이션, 美 '글로벌 포럼' 개최…미래 인재 직접 찾는다",SK이노베이션이 미국서 글로벌 포럼을 개최해 현지 전문가와의 교류뿐만 아니라 인재 확보에도 적극 나선다. SK이노베이션은 오는 24일과 25일(현지시각) 미국 캘리포니아주 새너제이(San Jose)에서 'SK이노베이션 글로벌 포럼'을 개최한다고 지난 21일 밝혔다. 글로벌 포럼은 SK그룹이 해외 우수 인재...
2023.06.22.,"SK온-포드 전기차 배터리 합작사, 美정부 12조원 대출 지원",이번 대출은 미국 정부의 첨단기술차량제조(ATVM) 프로그램에 따라 이뤄진 것이다. SK온은 SK이노베이션의 배터리 자회사로 지난해 글로벌 완성차 업체 포드와 합작법인 블루오벌SK를 설립해 켄터키주와 테네시주에 연산 총 129GWh 규모의 배터리 공장 3기를 짓고 있다.
2023.06.22.,"""잠재 수요층 잡는다""…SK엔무브, '엔진오일 웹툰' 공개",[사진=SK이노베이션] SK이노베이션 자회사 SK엔무브가 차량용 엔진오일을 주제로 자사 윤활유 브랜드 'SK 지크(SK ZIC)'의 웹툰을 선보인다. SK엔무브는 웹툰 작가 '자까'와 함께 매주 목요일 SK ZIC '직구일기'를 연재한다고 22일 밝혔다. 직구일기는 이달 22일부터 8주간 네이버웹툰에서 총 8편이 공개될...
2023.06.22.,울산 장미축제 부스 운영 수익 1300만원 기부,"'2023 울산대공원 장미축제'에서 부스를 운영한 사회적경제기업과 복지시설 등 35개 기업·단체와 SK이노베이션 울산Complex가 부스 운영 수익금 및 매칭그랜트 기부금 1,300만원을 울산사회복지공동모금회에 전달했다. 23일 시청에서 열린 전달식에는 부스 운영 기업·단체 대표들과 장미축제를 주최한..."
2023.06.22.,SK 계열사별 사회적 가치 뜯어보니…'환경성과' 개선 안간힘,실제로 주요 계열사들의 지난해 환경성과도 SK이노베이션을 제외하고는 전년 대비 부진한 것으로 나타났다. 환경성과 개선에 가장 발목을 잡고 있는 곳은 반도체 사업을 진행하는 SK하이닉스다. 반도체의 경우 제품 생산 과정에서 물과 전기를 대량으로 사용하는 만큼 온실가스를 배출하는 대표적인...
2023.06.22.,"[22일 투자주체 매매동향] 외국인, 삼성전자 '사고' SK하이닉스 '팔고'","10위 SK이노베이션 -100억원(-5만주), 11위 코오롱인더 -83억원(-15만주), 12위 셀트리온 -77억원(-5만주), 13위 한국항공우주 -70억원(-13만주), 14위 SK -70억원(-4만주), 15위 신한지주 -63억원(-18만주), 16위 현대건설 -53억원(-13만주), 17위 기아 -52억원(-6만주), 18위 포스코퓨처엠 -50억원..."
2023.06.22.,상반기 대기업 회사채 발행 전년比 27%↑…'빅이슈어'는 역시 SK,"SK이노베이션이 6천억원의 자금을 공모채를 통해 조달했으며, SK에너지와 SK E&S도 각각 5천억원과 4천억원을 확보했다. 그룹사 발행 2위에는 롯데가 올랐다. 롯데그룹은 지난해 말 롯데건설 유동성 위기가 대두되면서 대다수의 계열에 '부정적' 등급전망이 붙었지만, 우려가 커지는 상황에서도..."
2023.06.23.,SK이노베이션 1조1800억원 유상증자…녹색사업 가속화,"SK이노베이션이 1조원대 유상증자를 통해 신성장사업 재원 확보와 연구개발(R&D) 역량 강화, 안정적인 재무구조 구축에 나선다. SK이노베이션은 23일 이사회에서 1조1800억원 규모의 유상증자 추진 안건을 의결했다고 밝혔다. 예정 발행가액은 1주당 14만3800원이며, 신주 819만주(증자비율 8.7%)가 발행된다...."
2023.06.23.,"SK이노베이션, 1조1800억원 유상증자 “미래 신성장 사업 투자재원 확보”","SK이노베이션이 유상증자로 1조원이 넘는 자금을 조달해 미래 신성장사업 등에 투입한다. SK이노베이션은 23일 이사회를 열고 1조1800억원 규모의 유상증자 추진 안건을 의결했다고 밝혔다. 유상증자는 주주배정 후 실권주 일반공모 방식으로 진행된다. 자금조달 목적은 시설자금 4185억원, 타법인 증권..."
2023.06.23.,"SK이노베이션, 1.1조 유상증자 결정","주당 5000원, 신주 819만주 발행…10월4일 신주 상장 SK이노베이션이 1조1000억원 규모의 유상증자에 나선다. SK이노베이션은 채무상환자금 조달 등의 목적으로 1조1777억원을 조달하기 위해 주주배정 후 실권주 일반공모 유상증자를 결정했다고 23일 공시했다. 조달자금의 사용처는 구체적으로..."
2023.06.23.,"[공시] SK이노베이션, 1조1800억 원 주주배정 유상증자 실시",이투데이=박상인 기자 | SK이노베이션은 시설자금 등 약 1조1800억 원을 조달하기 위해 주주배정 후 실권주 일반공모 유상증자를 결정했다고 23일 공시했다. 주당 14만3800원에 신주 819만주(보통주)가 발행된다.
2023.06.23.,"SK온-포드 합작사, 미국 정부로부터 12조원 규모 자금 확보","또 SK이노베이션(096770) 출자 2조원, 한국투자PE이스트브릿지컨소시엄 1조2000억원, MBK컨소시엄 및 사우디 SNB캐피탈로부터 1조1000억원, 싱가포르계 재무적 투자자 5100억원, 유로본드 1조2000억원 등 성장 동력 마련을 위한 투자자금 확보를 이어가고 있다. 이외에도 사업 본격화에 따른 영업 현금흐름, JV를..."
2023.06.23.,[공시뽑기] SK이노베이션·KH 전자·엑서지21·롯데손해보험,"▲SK이노베이션, 약 1조2000억원 규모 유상증자 결정 SK이노베이션(096770)은 시설자금 및 채무상환, 타법인증권 취득 목적으로 약 1조2000억원 규모의 주주배정후 실권주 일반공모 방식의 유상증자를 결정했다고 23일 공시했다. 예정발행가 14만3800원의 보통주 총 819만주가 신주로 발행되며, 주당 약..."
2023.06.23.,"SK이노, 1.18조원 규모 유상증자 결의…""신성장사업 투자재원 확보""","SK이노, 1.18조원 규모 유상증자 결의…""신성장사업 투자재원 확보"" SK이노베이션이 1조원대 규모의 유상증자를 추진한다. 자회사인 SK온 배터리 사업의 대규모 자금조달을 성공적으로 진행해온 데 이어 미래 신성장사업 투자재원 확보와 연구개발(R&D) 역량 강화, 안정적 재무구조 구축에 나서기 위해서다...."
2023.06.23.,"SK이노베이션, 1조2천억원 규모 주주배정 유상증자",코스피 상장사 SK이노베이션[096770]은 시설자금 등 약 1조2천억원을 조달하기 위해 주주배정 후 실권주 일반공모 유상증자를 결정했다고 23일 공시했다. 주당 14만3천800원에 신주 819만주(보통주)가 발행된다. ※ 이 기사는 연합인포맥스와 금융감독원 전자공시시스템(DART)의 데이터를 토대로...
2023.06.23.,'52주 신저가' SK 10거래일 연속 주가 하락,반도체 업황이 악화하고 유가가 하락하면서 SK스퀘어(402340) 및 SK이노베이션(096770)의 실적이 급감한 탓이다. 주가가 급락하면서 주가순자산비율(PBR)도 0.4배까지 하락했다. PBR은 주가 1주를 순자산가치로 나눴을 때 몇 배가 되는지를 보는 평가지표로 PBR이 1보다 낮다는 건 장부상 기업...
2023.06.24.,"SK이노베이션, 1조1800억원 유상증자…""친환경 사업 투자""","SK이노베이션이 유상증자로 1조원대의 자금을 확보해 미래 신성장 사업 등에 투입합니다. SK이노베이션은 1조1천800억 원을 조달하기 위해 주주배정 후 실권주 일반공모 유상증자를 결정했다고 어제(23일) 공시했습니다. 자금조달 목적은 시설자금 4천185억 원, 타법인 증권 취득자금 4천92억 원..."
2023.06.24.,"미래에너지 글로벌 인재 찾기, SK이노베이션, 美서 ‘글로벌 포럼’ 개최","▲ 지난해 6월, 김준 SK이노베이션 부회장이 미국 캘리포니아주 새너제이에서 열린 ‘SK이노베이션 글로벌 포럼’ 기조연설에서 SK이노베이션의 그린 포트폴리오(Green Portfolio) 구축 방향과 사업모델 혁신 의지를 소개하고 있다./사진=SK이노베이션 SK이노베이션 주요 경영진이 미래에너지 사업을..."
2023.06.24.,"SK온-포드 JV, '최대 12조' 美 정책 자금 잠정 확보",SK온으로서는 모회사 SK이노베이션의 수혈과 상장 전 지분 투자(프리 IPO) 흥행에 이어 또 한 번 북미 생산 거점 신증설을 위한 대규모 투자 실탄을 장전하게 됐다. SK온은 블루오벌SK가 DOE로부터 최대 92억달러 규모 정책 자금 차입에 대한 조건부 승인을 받았다고 23일 밝혔다. 이번 금융 지원은 DOE의 첨단...
2023.06.24.,[2차전지 K-뉴딜] SK아이이테크놀로지 4.26% 올라 업종내 상승률 선두,1위 SK아이이테크놀로지 9만5400원(4.26%)▲2위 엘앤에프 25만3500원(1.4%)▲3위 SKC 10만7600원(0.94%)▲4위 SK이노베이션 18만2600원(-0.11%)▲5위 에코프로 75만8000원(-0.52%)▲6위 포스코퓨처엠 37만5000원(-0.53%)▲7위 에코프로비엠 26만3000원(-0.75%)▲8위 LG에너지솔루션 56만3000원(-1.05%)▲9위...
2023.06.24.,"SK아이이테크놀로지, 폴란드법인 '지속가능성 리더' 선정에 주가 '휘파람'",SK아이이테크놀로지는 2019년 SK이노베이션에서 물적분할 된 기업으로 LiBS(Lithium-ion Battery Separator) 제조 및 판매를 주 사업으로 한다. 세계 최초의 5㎛ 박막 제품 개발 및 양면 동시 코팅 상업화 등 경쟁사 대비 우위의 기술력을 바탕으로 Global LiBS 시장을 선도한다. 세계 최고 품질의 LiBS를 생산하고...
2023.06.24.,경기침체 공포? 다우ㆍ나스닥 '뚝'...테슬라도 급락 에코프로ㆍ삼성SDI에 타격...,국내 2차전지 관련주에 타격이 우려된다. 삼성SDI LG화학 SK이노베이션 웰크론한텍 넥스트아이 솔루스첨단소재 삼아알미늄 신성델타테크 엔시스 씨노텍 포스코퓨처스엠 에코프로 솔브레인 금양 천보 에코프로비엠 동화기업 대주전자재료 피엔티 서원인텍 등이 꼽힌다. 엔비디아는 1.90% 떨어졌다.
2023.06.24.,"GS칼텍스, 올해 1Q 선수금 1400억 원 “정유업계 1위”","에프앤가이드에 따르면 올해 SK이노베이션과 에쓰오일 분기 영업이익은 각각 4841억 원, 4203억 원으로 추정된다. 이는 전년 동기 대비 79.2%, 75.6% 급감한 수치다. 비상장사로 실적 추정치가 공개되지 않은 HD현대오일뱅크(대표 주영민)과 GS칼텍스 또한 큰 폭의 실적 하락이 불가피할 전망이다. 정유업계..."
2023.06.24.,"카카오, 공매도 거래량 '12만건 가량 증가'... 주가 '우르릉 쾅'","17만4480건, SK이노베이션 15만5201건, 기아 14만8378건, HMM 13만5843건, SK네트웍스 13만3595건, 강원랜드 11만3521건 순이다. 코스닥 공매도 종목 순위는 포스코DX 37만6059건, 넥슨게임즈 27만3132건, 아난티 26만9837건, HLB 25만1631건, 주성엔지니어링 21만2308건, 휴마시스 18만3079건, HLB생명과학..."
2023.06.24.,"주성엔지니어링, 공매도 거래량 '3만건 가량 증가'... 주가 '룰루랄라 콧노래...","17만4480건, SK이노베이션 15만5201건, 기아 14만8378건, HMM 13만5843건, SK네트웍스 13만3595건, 강원랜드 11만3521건 순이다. 코스닥 공매도 종목 순위는 포스코DX 37만6059건, 넥슨게임즈 27만3132건, 아난티 26만9837건, HLB 25만1631건, 주성엔지니어링 21만2308건, 휴마시스 18만3079건, HLB생명과학 16만4021건..."
2023.06.25.,"SK이노베이션 자금조달로 배터리 도약 채비, 김준 친환경사업 투자도 본격화",김준 SK이노베이션 대표이사 부회장이 3월30일 서울 종로구 SK서린빌딩에서 열린 'SK이노베이션 제16기 정기 주주총회'를 진행하고 있다. < SK이노베이션 > SK이노베이션이 자회사 SK온의 성공적 자금조달을 통해 배터리사업에서 도약할 채비를 갖췄다. 김준 SK이노베이션 대표이사 부회장은 배터리사업...
2023.06.25.,"미국 공략 효과 '톡톡'… SK온, 올해 적자 늪 벗어난다","김경훈 SK온 최고재무책임자(CFO)는 지난달 열린 모회사 SK이노베이션 콘퍼런스콜을 통해 ""IRA 세부 세칙 중 AMPC 관련 구체적인 항목이 발표되지 않아 1분기 실적에는 AMPC를 반영하지 않았다""며 ""회계법인과 상의해 2분기쯤 실적에 반영할 예정""이라고 설명했다. 이어 ""2분기 실적에 AMPC를 반영한다면..."
2023.06.25.,"배터리 후발주자 SK온, '자금·수율' 두마리 토끼 잡아","SK온은 2022년 말 모회사인 SK이노베이션과 한국투자프라이빗에쿼티(PE) 컨소시엄으로부터 각각 2조, 8243억원의 투자를 유치했다. 또 독일 무역보험기관인 오일러 헤르메스, 한국무역보험공사 및 한국수출입은행 등 공적수출신용기관(ECA) 등을 통해 2조 6000억원의 투자자금을 마련하기도 했다. 올해..."
2023.06.25.,[SK그룹 주간동향] SK렌터카 한주간 4.85% 상승...계열사 중 주간 상승률 선두,89%)▲12위 SK이노베이션 18만2600원(-2.98%)▲13위 SK디스커버리 3만6100원(-3.48%)▲14위 나노엔텍 4595원(-3.67%)▲15위 SK바이오사이언스 7만7800원(-3.83%)▲16위 에스엠코어 6390원(-4.05%)▲17위 SK하이닉스 11만3600원(-4.46%)▲18위 SK 15만8200원(-4.7%)▲19위 인크로스 1만4270원(-4.74%)▲20위...
2023.06.25.,"[데이터로 보는 증시]두산밥캣·삼성전자, 기관·외국인 주간 코스피 순매수 ...","순매도 상위종목은 LG에너지솔루션(2010억원)를 비롯해 삼성전자(005930)(1858억원), 카카오(597억원), NAVER(570억원), SK이노베이션(534억원), 포스코퓨처엠(515억원), LG생활건강(427억원), 한화솔루션(427억원), 농심(375억원), 삼성바이오로직스(373억원), CJ제일제당(327억원), 삼성전기..."
2023.06.25.,"[창간기획]정유사, 친환경 신사업 혁신으로 미래 성장 확보",사진=SK이노베이션 제공 매일일보 = 이상래 기자 | 국내 정유업계가 친환경 신사업 혁신으로 미래 성장동력을 확보한다. 국내 정유업계는 탄소중립 요구와 글로벌 불확실성에 직면해 기존의 사업 포트폴리오로는 성장이 어려운 상황이다. 전기차 대(大)전환으로 대표되는 탄소중립 흐름은 장기적으로...
2023.06.25.,"폭우에 대비하라…산업계, 사업장 점검·보강·비상조직 등 분주",SK이노베이션 울산CLX는 폭우로 인한 기온 하강에 대비해 공정 가동에 필요한 온도를 유지하기 위해 평소보다 많은 스팀(증기)을 여유 용량으로 미리 확보했다. 아울러 폭우 예보 시 도로·배수로를 점검하고 비상 대응 절차에 따라 지정된 장소로 대피할 수 있도록 근무자들에게 사전 안내하고 있다. GS칼텍스도...
2023.06.25.,주식 달릴까 말까(6.23. 주요 공시),"대여 ▶SK이노베이션[096770] 1조1777억 원 규모 일반공모 유상증자 결정 ▶프로스테믹스[203690] 10억·120억 원 규모 제3자배정 유상증자 결정 ▶이큐셀[160600] 거래정지 기간, 상장폐지 이의신청 만료일까지로 변경 ▶제일바이오[052670] 대표이사 변경 지연공시 등으로 불성실 공시법인 지정..."
2023.06.26.,SK이노베이션 유상증자 쇼크…핵심은 'SK온',SK그룹의 주력기업인 SK이노베이션과 그룹 지주사인 (주)SK 주가가 동반 급락했습니다. SK이노베이션이 지난주 금요일 1조원대 대규모 유상증자 계획을 발표한데 따른 것인데 시장은 배터리 자회사인 SK온의 흑자전환 시기에 주목하고 있습니다. 김채연 기자의 보도입니다. <기자> SK이노베이션은 금요일인...
2023.06.26.,"[특징주] SK이노베이션, 유상증자 발표에 8%대 하락",SK이노베이션이 1조2천억원 규모의 유상증자를 추진한다는 소식에 26일 주가가 급락했다. 이날 오전 9시 13분 현재 유가증권시장에서 SK이노베이션은 전 거래일보다 8.11% 하락한 16만7천800원에 거래되고 있다. 지난 23일 장 마감 뒤 SK이노베이션은 1조1천800억원을 조달하기 위한 주주배정 유사증자를...
2023.06.26.,"SK이노베이션, 美 글로벌 포럼서 미래 에너지 확대 모색","김준 SK이노베이션 부회장과 SK이노베이션 계열 주요 경영진이 글로벌 인재들과 만나 '카본 투 그린(Carbon to Green)' 전략 성과를 공유하고 그린 포트폴리오 확대 방안을 모색했다. 김 부회장은 24일(현지시간) 미국 캘리포니아주 새너제이에서 열린 SK이노베이션 글로벌 포럼에 참석, 인사말을 통해..."
2023.06.26.,"[특징주]SK이노베이션, 1.2조원 유상증자에 7%대 급락",SK이노베이션(096770)이 장 초반부터 7% 넘게 급락하고 있다. 증권가는 SK이노베이션이 약 1조2000억원 규모 유상증자에 따라 단기적으로 주가에 영향을 미칠 것이란 의견을 내고 있다. 서울 종로구 SK서린사옥 전경.(사진=SK이노베이션) 26일 마켓포인트에 따르면 이날 오전 9시5분 SK이노베이션은 전...
2023.06.26.,"“SK이노베이션, 유증 영향 오래가지 않을 것…발행가는 매력적”","삼성증권은 26일 SK이노베이션에 대해 1조2000억원 규모의 유상증자에 따른 투자심리 약세가 오래가지 않을 것이라며 투자의견 매수, 목표주가 24만원을 유지했다. 23일 장 종료 후 SK이노베이션은 기존 주식수 대비 8.7% 규모의 유상증자를 발표했다. 자금 사용 목적은 그린 사업 투자 확대와 안정적..."
